Ano,Código_IBGE,Magreza_total_%
2011,2930600,3.29
2011,2930709,3.61
2011,2930758,3.2
2011,2930766,3.3099999999999996
2011,2930774,4.19
2011,2930808,3.56
2011,2930907,3.23
2011,2931004,5.869999999999999
2011,2931053,3.99
2011,2931103,5.55
2011,2516508,2.48
2011,2931301,1.29
2011,2931350,2.4699999999999998
2011,2931400,2.16
2011,2931509,3.0300000000000002
2011,2931608,4.88
2011,2615201,3.2800000000000002
2011,2931806,5.890000000000001
2011,2931905,3.39
2011,2932002,2.46
2011,2932101,2.37
2011,2932200,3.01
2011,2932309,3.09
2011,2932408,5.91
2011,2932457,3.38
2011,2932507,3.5
2011,2932606,3.57
2011,2932705,4.12
2011,2932804,4.43
2011,2932903,7.37
2011,2933000,1.34
2011,2933059,2.25
2011,2933109,2.99
2011,2933158,3.79
2011,2933174,4.44
2011,2414803,4.5
2011,2933257,12.43
2011,2933307,26.67
2011,2933406,4.03
2011,2933455,6.72
2011,2933505,3.58
2011,2933604,3.24
2011,2300101,4.39
2011,2300150,0.0
2011,2300200,2.52
2011,2300309,6.07
2011,2300408,3.94
2011,2300507,1.66
2011,2300606,2.46
2011,2300705,1.65
2011,2300754,4.21
2011,2300804,2.45
2011,2300903,5.13
2011,2301000,3.77
2011,2301109,6.9
2011,2301208,0.0
2011,2301257,1.47
2011,2301307,3.08
2011,2301406,2.02
2011,2301505,2.94
2011,2301604,4.470000000000001
2011,2301703,2.55
2011,2301802,2.91
2011,2301851,4.08
2011,2301901,3.83
2011,2301950,3.51
2011,2302008,3.98
2011,2302057,2.35
2011,2302107,2.18
2011,2302206,2.79
2011,2302305,5.0
2011,2302404,2.68
2011,2302503,3.6599999999999997
2011,2302602,2.69
2011,2302701,4.57
2011,2302800,3.3200000000000003
2011,2302909,3.31
2011,2303006,4.45
2011,2303105,4.16
2011,2303204,3.8200000000000003
2011,2303303,5.26
2011,2303402,1.73
2011,2303501,3.22
2011,2303600,0.0
2011,2303659,3.43
2011,2303709,2.09
2011,2303808,4.48
2011,2303907,3.57
2011,2303931,2.94
2011,2303956,2.23
2011,2304004,1.9300000000000002
2011,2304103,3.32
2011,2304202,4.390000000000001
2011,2304236,2.24
2011,2304251,2.34
2011,2304269,2.66
2011,2304277,0.69
2011,2304285,5.01
2011,2304301,4.75
2011,2304350,3.86
2011,2304400,3.17
2011,2304459,4.02
2011,2304509,3.8400000000000003
2011,2304608,4.18
2011,2304657,1.36
2011,2304707,5.55
2011,2304806,1.96
2011,2304905,3.36
2011,2304954,2.5300000000000002
2011,2305001,2.8200000000000003
2011,2305100,2.34
2011,2305209,4.21
2011,2305233,0.54
2011,2305266,3.7700000000000005
2011,2305308,2.04
2011,2305332,3.65
2011,2305357,3.67
2011,2305407,3.2
2011,2305506,4.08
2011,2305605,2.9699999999999998
2011,2305654,4.76
2011,2305704,5.22
2011,2305803,11.0
2011,1709807,3.92
2011,1400282,2.62
2011,2306108,3.5700000000000003
2011,2306207,3.96
2011,2306256,2.86
2011,2306306,2.8299999999999996
2011,2306405,1.98
2011,2306504,2.76
2011,2306553,3.14
2011,2306603,4.0
2011,2306702,3.02
2011,2306801,2.9299999999999997
2011,2306900,5.79
2011,2307007,2.6
2011,2307106,2.29
2011,2307205,0.0
2011,2307254,1.9900000000000002
2011,2307304,4.07
2011,2307403,3.0
2011,2307502,6.25
2011,2307601,2.5100000000000002
2011,2307635,2.44
2011,2307650,4.01
2011,2307700,2.72
2011,2307809,2.73
2011,2307908,5.48
2011,2308005,4.75
2011,2308104,4.34
2011,2308203,2.52
2011,2308302,2.72
2011,2308351,3.51
2011,2308377,3.9400000000000004
2011,2308401,2.9499999999999997
2011,2308500,4.34
2011,2308609,2.17
2011,2308708,2.8099999999999996
2011,2308807,3.92
2011,2308906,5.7
2011,2309003,2.63
2011,2309102,1.03
2011,1714880,12.5
2011,2309300,4.54
2011,2309409,3.06
2011,2309458,3.5100000000000002
2011,2309508,4.01
2011,2309607,3.71
2011,2309706,1.64
2011,2309805,6.0600000000000005
2011,2309904,1.2000000000000002
2011,2310001,3.1
2011,2310100,6.87
2011,2310209,3.05
2011,2310258,3.62
2011,2310308,3.81
2011,2310407,4.33
2011,2310506,2.81
2011,2310605,2.92
2011,2310704,4.07
2011,2310803,4.52
2011,2310852,1.48
2011,2310902,3.3
2011,2310951,5.07
2011,2311009,5.12
2011,2311108,2.56
2011,2311207,2.73
2011,2311231,3.9000000000000004
2011,2311264,4.24
2011,2311306,3.2199999999999998
2011,2311355,5.65
2011,2311405,3.15
2011,2311504,3.41
2011,1506138,1.81
2011,2311702,3.37
2011,2311801,3.87
2011,2311900,4.390000000000001
2011,2311959,2.98
2011,2312205,4.18
2011,2312007,4.2
2011,2312106,3.79
2011,2312304,4.4
2011,2312403,2.21
2011,2312502,4.54
2011,2312601,4.41
2011,2312700,2.5
2011,2312809,4.41
2011,2312908,2.61
2011,2313005,3.89
2011,2313104,3.5700000000000003
2011,2313203,4.95
2011,2313252,3.6399999999999997
2011,2313302,5.96
2011,2313351,2.43
2011,2313401,4.05
2011,2313500,3.33
2011,2313559,1.98
2011,2313609,2.6999999999999997
2011,2313708,6.2299999999999995
2011,2313757,2.38
2011,2313807,2.02
2011,2313906,3.94
2011,2313955,4.359999999999999
2011,2314003,3.42
2011,2314102,2.33
2011,2100055,4.72
2011,2100105,3.1
2011,2100154,2.7199999999999998
2011,2100204,2.8499999999999996
2011,2100303,3.63
2011,2100402,4.7
2011,2100436,4.2
2011,2100477,2.2199999999999998
2011,2100501,5.26
2011,2100550,6.41
2011,2100600,3.96
2011,2100709,3.42
2011,2100808,5.22
2011,2100832,4.6899999999999995
2011,1702158,3.25
2011,2100907,2.41
2011,2100956,3.06
2011,2101004,4.09
2011,2101103,2.6599999999999997
2011,2101202,4.75
2011,2101251,5.430000000000001
2011,2101301,4.01
2011,2101350,2.64
2011,2101400,6.9
2011,2101509,5.46
2011,2101608,0.0
2011,2101707,3.71
2011,2101772,6.29
2011,2101731,3.96
2011,2101806,2.04
2011,2101905,6.9
2011,2101939,5.11
2011,2101970,3.4699999999999998
2011,2102002,2.46
2011,2102036,2.79
2011,2102077,2.81
2011,2102101,6.22
2011,2102150,0.77
2011,2102200,4.19
2011,2102309,4.58
2011,2102325,3.7199999999999998
2011,2102358,5.34
2011,2102374,2.8
2011,2102408,6.17
2011,2102507,4.48
2011,2102556,5.6899999999999995
2011,2102606,5.86
2011,2102705,3.0300000000000002
2011,2102754,2.51
2011,2102804,2.31
2011,2102903,2.0
2011,2103000,5.529999999999999
2011,2103109,4.1
2011,2103125,2.79
2011,2103158,3.5599999999999996
2011,2103174,2.43
2011,2103208,2.58
2011,2103257,4.67
2011,2103307,1.26
2011,2103406,4.04
2011,2103505,4.97
2011,2103554,2.7
2011,2103604,3.7800000000000002
2011,2103703,4.76
2011,2103752,5.13
2011,2103802,2.88
2011,2103901,7.2299999999999995
2011,2104008,3.65
2011,2104057,4.77
2011,2104073,3.23
2011,2104081,3.26
2011,2104099,2.17
2011,2104107,3.79
2011,2104206,66.67
2011,2104305,3.4899999999999998
2011,2104404,5.9
2011,2104503,4.5
2011,2104552,5.26
2011,2104602,2.92
2011,2104628,2.96
2011,2104651,2.12
2011,2104677,5.03
2011,2104701,2.99
2011,2104800,3.91
2011,2104909,3.78
2011,2105005,1.8299999999999998
2011,2105104,2.8099999999999996
2011,2105153,3.74
2011,2105203,2.08
2011,2105302,5.13
2011,2105351,4.16
2011,2105401,9.600000000000001
2011,2105427,0.65
2011,2105450,2.67
2011,2105476,2.05
2011,2105500,2.53
2011,2105609,4.779999999999999
2011,2105658,6.09
2011,2105708,1.58
2011,2105807,1.08
2011,2105948,2.33
2011,2105906,5.140000000000001
2011,2105922,2.8600000000000003
2011,2105963,3.9699999999999998
2011,2105989,2.28
2011,2106003,3.54
2011,2106102,5.81
2011,2106201,4.3
2011,2106300,3.5300000000000002
2011,2106326,3.6599999999999997
2011,2106359,0.0
2011,2106375,7.43
2011,2106409,6.290000000000001
2011,2106508,4.29
2011,2106607,3.18
2011,2106631,2.39
2011,2106672,2.9699999999999998
2011,2106706,5.890000000000001
2011,2106755,3.4899999999999998
2011,2106805,2.83
2011,2106904,4.51
2011,2107001,6.34
2011,2107100,2.59
2011,2107209,3.12
2011,2107258,3.84
2011,2107308,7.98
2011,2107357,3.5
2011,2107407,2.2199999999999998
2011,2107456,3.37
2011,2107506,4.87
2011,2107605,5.08
2011,2107704,3.35
2011,2107803,4.68
2011,2107902,2.43
2011,2108009,4.0
2011,2108058,2.5
2011,2108108,1.57
2011,2108207,3.96
2011,2108256,4.38
2011,2108306,6.140000000000001
2011,2108405,9.23
2011,2108454,5.699999999999999
2011,2108504,5.09
2011,2108603,3.86
2011,2108702,3.0300000000000002
2011,2108801,4.25
2011,2108900,3.08
2011,2109007,4.890000000000001
2011,2109056,8.129999999999999
2011,2109106,3.7199999999999998
2011,2109205,4.0600000000000005
2011,1100254,3.88
2011,2109270,3.77
2011,2109304,3.06
2011,2109403,2.6999999999999997
2011,2109452,2.57
2011,2109502,3.6900000000000004
2011,2109551,4.68
2011,2109601,6.46
2011,2109700,4.38
2011,2109759,4.73
2011,2109809,4.84
2011,2109908,4.01
2011,2110005,2.9400000000000004
2011,2110039,3.6999999999999997
2011,2110104,2.7
2011,2110203,4.09
2011,2110237,3.69
2011,2110278,2.56
2011,2110302,4.359999999999999
2011,2110401,2.42
2011,2110500,4.09
2011,2110609,5.38
2011,2110658,1.67
2011,2110708,2.83
2011,2110807,2.56
2011,2110856,4.04
2011,2110906,2.48
2011,2111003,3.12
2011,2111029,2.26
2011,2111052,5.04
2011,2111078,5.32
2011,2111102,4.6
2011,2111201,5.91
2011,2111250,4.449999999999999
2011,2111300,5.4799999999999995
2011,2111409,6.0600000000000005
2011,2111508,2.93
2011,2111532,3.95
2011,2111573,4.34
2011,2111607,3.82
2011,2111631,3.41
2011,2111672,4.39
2011,2111706,4.84
2011,2111722,4.15
2011,2111748,3.63
2011,2111763,3.93
2011,2111789,3.37
2011,2111805,4.68
2011,2111904,3.42
2011,2111953,2.3699999999999997
2011,2112001,6.15
2011,2112100,6.699999999999999
2011,2112209,0.5
2011,2112233,5.58
2011,2112274,1.9900000000000002
2011,2112308,2.4
2011,2112407,3.13
2011,2112456,3.48
2011,2112506,3.59
2011,2112605,2.48
2011,2112704,2.19
2011,2112803,4.35
2011,2112852,5.930000000000001
2011,2112902,4.359999999999999
2011,2113009,4.26
2011,2114007,4.87
2011,2200202,2.54
2011,2500205,0.0
2011,2500304,3.59
2011,2500403,3.04
2011,2500502,2.38
2011,2500536,3.46
2011,2500577,3.03
2011,2500601,4.01
2011,2500734,0.0
2011,2500775,1.39
2011,2500809,3.23
2011,2500908,5.96
2011,2501005,2.5700000000000003
2011,2501104,3.08
2011,2501153,3.26
2011,2501203,3.8200000000000003
2011,2501302,3.21
2011,2501351,3.76
2011,2501401,0.0
2011,2501500,2.73
2011,2401453,2.33
2011,2501609,0.0
2011,2501575,0.0
2011,2501708,2.2
2011,2501807,4.98
2011,1501402,2.04
2011,2502003,4.58
2011,2502052,100.0
2011,2502102,6.45
2011,1400100,3.94
2011,2201903,6.0
2011,2502300,5.48
2011,2502409,3.3600000000000003
2011,2502508,3.6799999999999997
2011,2502706,4.449999999999999
2011,2502805,3.26
2011,2502904,33.33
2011,2503001,2.93
2011,2503100,4.43
2011,2503209,3.92
2011,2503308,3.3
2011,2503407,5.4399999999999995
2011,2503506,3.04
2011,2503555,3.66
2011,2503605,4.87
2011,2503704,0.0
2011,2503753,4.279999999999999
2011,2503803,0.0
2011,2503902,2.37
2011,2504009,2.8899999999999997
2011,2504033,3.95
2011,2402303,5.26
2011,2504108,2.83
2011,2504157,4.65
2011,2504207,0.0
2011,2504306,4.71
2011,2504355,1.18
2011,2504405,7.88
2011,2504504,3.6799999999999997
2011,2504603,3.78
2011,2504702,2.96
2011,2504801,2.45
2011,2504850,1.56
2011,2504900,2.63
2011,2505006,1.5
2011,2505105,5.61
2011,2505238,3.18
2011,2505204,1.98
2011,2505279,4.52
2011,2505303,3.92
2011,2505352,2.96
2011,2505402,4.88
2011,2505600,0.0
2011,2505709,2.44
2011,2505808,1.96
2011,2505907,4.23
2011,2506004,3.12
2011,2506103,2.71
2011,2506202,3.9000000000000004
2011,2506251,2.52
2011,2506301,6.04
2011,2506400,0.0
2011,2506509,7.14
2011,2506608,13.34
2011,2502607,0.0
2011,2506707,1.87
2011,2506806,4.63
2011,2506905,6.07
2011,2507002,0.0
2011,2507101,3.92
2011,2507200,7.83
2011,2507309,2.26
2011,2507408,2.5300000000000002
2011,2507507,3.83
2011,2513653,4.8
2011,2507606,0.0
2011,2507705,4.1
2011,2507804,3.3
2011,2507903,0.0
2011,2508000,5.7
2011,2508109,4.5
2011,2508208,3.2800000000000002
2011,2508307,2.49
2011,2508406,5.550000000000001
2011,2508505,9.51
2011,2508554,1.6
2011,2508604,4.84
2011,2508703,4.140000000000001
2011,2508802,0.0
2011,2508901,3.01
2011,2509008,3.04
2011,2509057,1.2000000000000002
2011,2509107,2.6
2011,2509156,5.9399999999999995
2011,2509206,1.93
2011,2509305,2.88
2011,2509339,0.93
2011,2509370,2.68
2011,2509396,2.92
2011,2509404,3.5
2011,2509503,2.77
2011,2509602,2.96
2011,2509701,3.0999999999999996
2011,2309102,3.35
2011,2509909,2.52
2011,2510006,6.91
2011,2510105,4.1
2011,1714880,6.07
2011,2510303,3.5
2011,2510402,2.98
2011,2510501,4.8
2011,2510600,2.74
2011,2510659,2.22
2011,2409209,0.0
2011,2510808,1.02
2011,2510907,3.5300000000000002
2011,2310506,33.33
2011,2511103,1.6400000000000001
2011,2511202,2.99
2011,2512721,3.75
2011,2511301,3.92
2011,2511400,1.8
2011,2511509,4.779999999999999
2011,2410009,0.0
2011,2511707,4.2
2011,2511806,5.64
2011,2511905,2.52
2011,2512002,3.58
2011,2512036,3.73
2011,2512077,3.61
2011,2512101,4.2
2011,2512200,2.83
2011,2512309,6.279999999999999
2011,2512408,1.6099999999999999
2011,2512507,4.220000000000001
2011,2512606,3.95
2011,2512705,3.4000000000000004
2011,2109502,2.42
2011,2512754,0.6
2011,2512762,2.0
2011,2512788,5.550000000000001
2011,2512804,4.28
2011,2512903,2.41
2011,2513000,3.6100000000000003
2011,2513109,3.8499999999999996
2011,2513158,4.24
2011,2411205,5.109999999999999
2011,2109809,0.0
2011,2109908,0.0
2011,2110005,3.04
2011,2110203,4.09
2011,2513802,3.01
2011,2513505,2.15
2011,2513604,5.02
2011,2513851,4.0
2011,2513927,5.0
2011,2110500,2.26
2011,2513968,2.38
2011,2513943,3.96
2011,2513984,2.0
2011,2514008,4.55
2011,2500700,4.95
2011,2514107,4.2
2011,2514206,2.74
2011,2514305,6.12
2011,2514404,2.61
2011,2514503,1.78
2011,2514552,3.84
2011,2514602,7.14
2011,2514651,0.0
2011,2514701,0.0
2011,2514800,2.83
2011,2514453,2.8000000000000003
2011,2514909,1.56
2011,2515005,19.68
2011,2515104,1.75
2011,2515203,1.96
2011,2515401,1.98
2011,2515302,0.0
2011,2515500,5.67
2011,2515609,2.65
2011,2515708,0.0
2011,2515807,2.75
2011,2515906,0.0
2011,2515930,3.06
2011,2515971,4.42
2011,2516003,0.0
2011,2516102,3.73
2011,2516151,4.35
2011,2516201,3.26
2011,2516300,3.23
2011,2516409,2.95
2011,2516508,3.8899999999999997
2011,2516607,0.0
2011,2516706,2.08
2011,2516755,5.56
2011,2516805,9.41
2011,2516904,4.73
2011,2517001,1.9500000000000002
2011,2414704,5.46
2011,2517209,4.050000000000001
2011,2505501,0.0
2011,2517407,7.81
2011,2600054,3.8899999999999997
2011,2600104,3.86
2011,2600203,4.86
2011,2600302,4.15
2011,2600401,2.66
2011,2600500,5.91
2011,2500502,6.73
2011,2600708,4.84
2011,2600807,2.42
2011,2600906,2.28
2011,2601003,3.9400000000000004
2011,2301208,2.55
2011,2601102,4.97
2011,2601201,3.56
2011,2601300,3.77
2011,2601409,20.51
2011,2601508,5.46
2011,2601607,3.95
2011,2601706,25.0
2011,2601805,1.03
2011,2601904,0.15000000000000002
2011,2602001,2.35
2011,2602100,2.05
2011,2102002,2.74
2011,1501600,2.63
2011,2602407,2.5999999999999996
2011,2401800,1.75
2011,2602605,1.6199999999999999
2011,2602704,33.33
2011,2602803,3.63
2011,2602902,5.56
2011,2603009,2.38
2011,1703826,1.4300000000000002
2011,2603207,2.1
2011,2603306,2.22
2011,2603405,0.0
2011,2603454,3.79
2011,2603504,3.26
2011,2603603,0.0
2011,2603702,5.01
2011,2603801,2.39
2011,2603900,4.06
2011,2603926,4.97
2011,2604007,14.29
2011,2604106,3.25
2011,2604155,2.16
2011,2604205,5.470000000000001
2011,2303808,1.8399999999999999
2011,2604403,2.0300000000000002
2011,2604502,2.43
2011,2504504,2.37
2011,2604700,2.8000000000000003
2011,2604809,2.66
2011,2604908,4.01
2011,2605004,0.0
2011,2605103,3.58
2011,2605152,0.0
2011,2605202,0.8
2011,2605301,2.08
2011,2605400,4.46
2011,2605459,0.0
2011,2605509,2.79
2011,2605608,4.04
2011,2605707,3.57
2011,2605806,7.67
2011,2605905,3.11
2011,2606002,3.92
2011,2606101,0.0
2011,2606200,3.33
2011,2606309,25.0
2011,2606408,3.79
2011,2606507,75.0
2011,2606606,2.69
2011,2606705,2.73
2011,2606804,4.62
2011,2606903,0.0
2011,2607604,3.71
2011,2607000,0.0
2011,2607109,5.39
2011,2607208,4.51
2011,2607307,3.19
2011,2607406,4.23
2011,2607505,2.09
2011,2607653,4.81
2011,2607703,3.1100000000000003
2011,2607752,3.8400000000000003
2011,2607802,0.0
2011,2607901,5.77
2011,2607950,2.74
2011,2608008,3.09
2011,2105450,0.0
2011,2608107,3.05
2011,2608206,4.07
2011,2608255,1.78
2011,2608305,1.7999999999999998
2011,2205532,6.73
2011,2608503,1.73
2011,2608453,2.69
2011,2608602,2.16
2011,2608701,7.609999999999999
2011,2608750,3.09
2011,2608800,0.0
2011,2608909,2.37
2011,2609006,1.82
2011,2609105,2.7
2011,2609154,3.8
2011,2609204,2.9299999999999997
2011,2609303,4.92
2011,2614303,5.62
2011,2609402,4.96
2011,2609501,0.0
2011,2609600,4.640000000000001
2011,2609709,5.26
2011,2609808,3.33
2011,2609907,0.24000000000000002
2011,2610004,5.6
2011,2610103,1.76
2011,2610202,8.96
2011,2610301,4.18
2011,2403251,0.0
2011,2610509,4.17
2011,2610608,2.8
2011,2510907,0.0
2011,2610806,3.66
2011,2610905,4.800000000000001
2011,2611002,3.63
2011,2611101,5.51
2011,2611200,1.53
2011,2611309,2.44
2011,1506104,2.33
2011,2611507,1.5
2011,2512606,1.6800000000000002
2011,2611606,5.84
2011,2611705,2.82
2011,2611804,7.41
2011,2611903,5.0
2011,2612000,2.83
2011,2513000,2.48
2011,2612208,1.72
2011,2612307,2.83
2011,2612406,3.38
2011,2411205,4.99
2011,2612471,5.12
2011,2612505,2.14
2011,2209203,4.95
2011,2612604,4.04
2011,2612703,5.13
2011,2612802,12.57
2011,2612901,0.0
2011,2613008,0.0
2011,2613107,4.68
2011,2613206,3.78
2011,2613305,3.3099999999999996
2011,2613404,3.28
2011,2613503,33.33
2011,2613602,3.37
2011,2613701,2.75
2011,2111706,2.48
2011,2613909,6.11
2011,2614006,3.26
2011,2614105,3.11
2011,2614204,2.0300000000000002
2011,2614402,5.340000000000001
2011,2614501,3.69
2011,2614600,3.5999999999999996
2011,2614709,4.07
2011,2614808,2.61
2011,2614857,6.289999999999999
2011,2615003,0.24
2011,2615102,4.11
2011,2615201,7.71
2011,2615300,3.0300000000000002
2011,2615409,1.77
2011,2615508,3.26
2011,2615607,3.32
2011,2516805,3.06
2011,2615805,2.7199999999999998
2011,2615904,2.34
2011,2616001,3.54
2011,2616100,2.7800000000000002
2011,2616183,2.5700000000000003
2011,2616209,2.87
2011,2616308,3.3
2011,2616407,1.67
2011,2616506,4.83
2011,2200053,2.06
2011,2200103,1.04
2011,2200202,2.8899999999999997
2011,2200251,4.91
2011,2200277,3.18
2011,2200301,4.47
2011,2200400,4.8
2011,2200459,6.81
2011,2200509,2.2
2011,2200608,2.41
2011,2200707,4.26
2011,2200806,3.8
2011,2200905,5.58
2011,2200954,1.39
2011,2201002,3.08
2011,2201051,5.88
2011,2201101,3.76
2011,2201150,3.3499999999999996
2011,2201176,1.94
2011,2201200,5.2
2011,2201309,5.92
2011,2201408,5.66
2011,2201507,5.819999999999999
2011,2201556,4.11
2011,2201572,3.91
2011,2201606,4.0
2011,2201705,4.93
2011,2201739,3.34
2011,2201770,2.21
2011,2201804,8.89
2011,2201903,3.6799999999999997
2011,2201919,3.31
2011,2201929,3.85
2011,2201945,7.640000000000001
2011,2201960,4.1899999999999995
2011,2201988,5.78
2011,2202000,3.3400000000000003
2011,2202026,3.4899999999999998
2011,2202059,3.28
2011,2202075,3.4499999999999997
2011,2202083,1.5499999999999998
2011,2202091,4.779999999999999
2011,2202109,3.98
2011,2202117,3.6
2011,2202133,4.8100000000000005
2011,2202174,3.19
2011,2202208,4.75
2011,2202251,5.66
2011,2202307,2.15
2011,2202406,5.94
2011,2202455,2.4299999999999997
2011,2202505,0.67
2011,2202539,6.5600000000000005
2011,2202554,2.49
2011,2202604,3.1999999999999997
2011,2202653,1.65
2011,2202703,4.140000000000001
2011,2202711,2.0999999999999996
2011,2202729,3.33
2011,2202737,4.76
2011,2202752,5.66
2011,2202778,4.21
2011,2202802,7.92
2011,2202851,3.4000000000000004
2011,2202901,3.09
2011,2203008,2.45
2011,2203107,4.52
2011,2203206,4.37
2011,2203230,6.279999999999999
2011,2203271,5.73
2011,2203255,3.7
2011,2203305,2.66
2011,2203354,3.91
2011,2203404,3.96
2011,2203453,2.43
2011,2203420,2.6399999999999997
2011,2203503,4.14
2011,2203602,8.030000000000001
2011,1707405,7.93
2011,2203750,1.14
2011,2203800,2.64
2011,2203859,5.949999999999999
2011,2203909,4.34
2011,2204006,7.08
2011,2204105,1.79
2011,2204154,7.07
2011,2204204,1.19
2011,2204303,6.529999999999999
2011,2204352,4.84
2011,2204402,5.32
2011,2204501,5.9
2011,2204550,4.32
2011,2204600,5.22
2011,2204659,1.8599999999999999
2011,2204709,3.34
2011,2204808,5.300000000000001
2011,2204907,2.9
2011,2205003,5.04
2011,2205102,6.65
2011,2205151,4.3100000000000005
2011,2205201,4.73
2011,2205250,5.88
2011,2205276,4.61
2011,2205300,5.79
2011,2205359,4.66
2011,2205409,5.5200000000000005
2011,2205458,2.11
2011,2205508,3.92
2011,2205516,6.8999999999999995
2011,2205524,5.12
2011,2205532,3.93
2011,2205557,5.03
2011,2205573,1.61
2011,2205565,11.56
2011,2205581,8.46
2011,2205599,7.55
2011,2205540,1.01
2011,2205607,2.1100000000000003
2011,2205706,3.63
2011,2205805,3.51
2011,2205854,2.8600000000000003
2011,2205904,0.0
2011,2205953,1.08
2011,2206001,2.06
2011,2206050,6.03
2011,2206100,4.52
2011,2206209,9.54
2011,2206308,2.5
2011,2206357,4.04
2011,2206407,5.79
2011,2206506,5.08
2011,2206605,3.2199999999999998
2011,2206654,2.22
2011,2206670,6.06
2011,2206696,0.0
2011,2206704,1.54
2011,2206720,5.8
2011,2206753,5.41
2011,2206803,4.03
2011,2207959,6.449999999999999
2011,2206902,3.5300000000000002
2011,2206951,4.27
2011,2207009,6.3999999999999995
2011,2207108,0.93
2011,2207207,2.6599999999999997
2011,2207306,6.18
2011,2207355,3.09
2011,2207405,1.22
2011,2207504,3.26
2011,2207553,3.92
2011,2207603,4.62
2011,2207702,1.32
2011,2207751,3.78
2011,2207777,2.9
2011,2207793,8.08
2011,2207801,2.79
2011,2207850,4.52
2011,2207900,4.78
2011,2207934,3.37
2011,2208007,3.7
2011,2208106,1.9300000000000002
2011,2208205,2.9899999999999998
2011,2208304,5.6
2011,2208403,4.36
2011,2208502,3.34
2011,2208551,5.2
2011,2208601,1.48
2011,2208650,4.84
2011,2208700,4.27
2011,2208809,2.8899999999999997
2011,2208858,3.63
2011,2208874,4.2
2011,2208908,4.45
2011,2209005,2.97
2011,2209104,6.54
2011,2209153,5.71
2011,2209203,3.5199999999999996
2011,2209302,5.9799999999999995
2011,2209377,3.08
2011,2209351,7.2700000000000005
2011,2209401,1.52
2011,2209450,0.0
2011,2209500,3.52
2011,2209559,1.88
2011,2209609,7.0
2011,2209658,1.75
2011,2209708,6.63
2011,2209757,1.88
2011,2209807,5.85
2011,2209856,2.94
2011,2209872,3.92
2011,2209906,3.88
2011,2209955,6.18
2011,2209971,3.94
2011,2210003,6.93
2011,2210052,12.93
2011,2210102,2.41
2011,2210201,4.42
2011,2210300,5.78
2011,2210359,4.32
2011,2210375,3.45
2011,2210383,8.540000000000001
2011,2210391,1.06
2011,2210409,7.0200000000000005
2011,2210508,0.0
2011,2210607,4.91
2011,2210623,5.74
2011,2210631,8.280000000000001
2011,2210656,7.72
2011,2210706,2.83
2011,2210805,2.27
2011,2210904,2.4
2011,2210938,3.2
2011,2210953,6.37
2011,2210979,2.6
2011,2211001,2.35
2011,2211100,4.3999999999999995
2011,2211209,5.58
2011,2211308,3.41
2011,2211357,5.2
2011,2211407,3.19
2011,2211506,5.43
2011,2211605,3.45
2011,2211704,4.28
2011,2400109,0.0
2011,2400208,3.0
2011,2400307,0.88
2011,2400406,3.96
2011,2400505,5.05
2011,2400604,2.64
2011,2400703,2.0
2011,2400802,3.25
2011,2400901,0.0
2011,2401008,3.2800000000000002
2011,2401107,2.14
2011,2401206,2.7
2011,2401305,1.2
2011,2401404,2.89
2011,2401453,1.19
2011,2401503,1.95
2011,2401602,0.45
2011,2401651,4.3
2011,2201903,6.58
2011,2401800,3.5599999999999996
2011,2401859,1.4
2011,2401909,4.9
2011,2402006,2.12
2011,2402105,4.17
2011,2402204,2.66
2011,2402303,3.35
2011,2402402,1.6
2011,2402501,6.07
2011,2402600,0.0
2011,2402709,3.99
2011,2402808,4.97
2011,2402907,5.5
2011,2403004,1.02
2011,2403103,3.83
2011,2403202,50.0
2011,2403301,25.0
2011,2403400,5.07
2011,2403509,5.74
2011,2403608,2.99
2011,2403707,2.3499999999999996
2011,2403756,2.06
2011,2403806,0.0
2011,2403905,7.140000000000001
2011,2404002,4.97
2011,2404101,0.0
2011,2404200,3.13
2011,2404309,4.37
2011,2404408,3.75
2011,2404507,3.78
2011,2404606,2.2
2011,2404705,2.4800000000000004
2011,2404804,3.23
2011,2404853,4.23
2011,2404903,1.33
2011,2405009,1.9100000000000001
2011,2405108,2.47
2011,2405207,4.57
2011,2405306,2.44
2011,2405405,3.56
2011,2405504,3.8
2011,2405603,0.0
2011,2405702,0.0
2011,2405801,1.9
2011,2405900,4.8
2011,2406007,2.91
2011,2406106,2.5
2011,2406155,1.52
2011,2406205,4.49
2011,2406304,3.1599999999999997
2011,2406403,5.84
2011,2406502,1.55
2011,2406601,1.21
2011,2406700,2.35
2011,2406809,4.52
2011,2406908,3.77
2011,2407005,3.46
2011,2407104,3.1999999999999997
2011,2407203,0.68
2011,2407252,3.84
2011,2407302,1.87
2011,2407401,0.0
2011,2407500,2.01
2011,2407609,4.24
2011,2407708,0.0
2011,1504802,3.31
2011,2407906,2.56
2011,2408003,6.0
2011,2408102,4.17
2011,2408201,3.6399999999999997
2011,2408300,3.6999999999999997
2011,2408409,3.53
2011,2408508,2.06
2011,1716208,2.59
2011,2408706,3.31
2011,2408805,2.49
2011,2408904,2.38
2011,2403251,2.04
2011,2409100,1.68
2011,2409209,0.0
2011,2409308,0.0
2011,2409407,1.3900000000000001
2011,2409506,0.68
2011,2409605,3.9699999999999998
2011,2409704,4.79
2011,2409803,5.5600000000000005
2011,2409902,2.71
2011,2410009,0.0
2011,2410108,2.28
