Ano,Região,UF,Código do Município,Nome do Município,Localização,Dependência Administrativa,Aprovação,Reprovação,Abandono
2008,Norte,RO,1100346,ALVORADA D'OESTE,Rural,Publico,--,--,--
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Rural,Publico,--,--,--
2008,Norte,RO,1100403,ALTO PARAISO,Rural,Publico,--,--,--
2008,Norte,RO,1100452,BURITIS,Rural,Publico,--,--,--
2008,Norte,RO,1100502,NOVO HORIZONTE DO OESTE,Rural,Publico,--,--,--
2008,Norte,RO,1100601,CACAULANDIA,Rural,Publico,--,--,--
2008,Norte,RO,1100700,CAMPO NOVO DE RONDONIA,Rural,Publico,--,--,--
2008,Norte,RO,1100809,CANDEIAS DO JAMARI,Rural,Publico,--,--,--
2008,Norte,RO,1100908,CASTANHEIRAS,Rural,Publico,--,--,--
2008,Norte,RO,1100924,CHUPINGUAIA,Rural,Publico,--,--,--
2008,Norte,RO,1100940,CUJUBIM,Rural,Publico,--,--,--
2008,Norte,RO,1101005,GOVERNADOR JORGE TEIXEIRA,Rural,Publico,--,--,--
2008,Norte,RO,1101104,ITAPUA DO OESTE,Rural,Publico,--,--,--
2008,Norte,RO,1101203,MINISTRO ANDREAZZA,Rural,Publico,--,--,--
2008,Norte,RO,1101302,MIRANTE DA SERRA,Rural,Publico,--,--,--
2008,Norte,RO,1101401,MONTE NEGRO,Rural,Publico,--,--,--
2008,Norte,RO,1101435,NOVA UNIAO,Rural,Publico,--,--,--
2008,Norte,RO,1101450,PARECIS,Rural,Publico,--,--,--
2008,Norte,RO,1101468,PIMENTEIRAS DO OESTE,Rural,Publico,--,--,--
2008,Norte,RO,1101476,PRIMAVERA DE RONDONIA,Rural,Publico,79.5,6.4,14.1
2008,Norte,RO,1101492,SAO FRANCISCO DO GUAPORE,Rural,Publico,82.4,11.3,6.3
2008,Norte,RO,1101500,SERINGUEIRAS,Rural,Publico,--,--,--
2008,Norte,RO,1101559,TEIXEIROPOLIS,Rural,Publico,--,--,--
2008,Norte,RO,1101609,THEOBROMA,Rural,Publico,--,--,--
2008,Norte,RO,1101708,URUPA,Rural,Publico,--,--,--
2008,Norte,RO,1101757,VALE DO ANARI,Rural,Publico,--,--,--
2008,Norte,RO,1101807,VALE DO PARAISO,Rural,Publico,--,--,--
2008,Norte,AC,1200013,ACRELANDIA,Rural,Publico,86.3,1.3,12.4
2008,Norte,AC,1200054,ASSIS BRASIL,Rural,Publico,--,--,--
2008,Norte,AC,1200104,BRASILEIA,Rural,Publico,--,--,--
2008,Norte,AC,1200138,BUJARI,Rural,Publico,75.3,0,24.7
2008,Norte,AC,1200179,CAPIXABA,Rural,Publico,72,0,28
2008,Norte,AC,1200203,CRUZEIRO DO SUL,Rural,Publico,89.5,4,6.5
2008,Norte,AC,1200252,EPITACIOLANDIA,Rural,Publico,--,--,--
2008,Norte,AC,1200302,FEIJO,Rural,Publico,--,--,--
2008,Norte,AC,1200328,JORDAO,Rural,Publico,--,--,--
2008,Norte,AC,1200336,MANCIO LIMA,Rural,Publico,96.4,0,3.6
2008,Norte,AC,1200344,MANOEL URBANO,Rural,Publico,--,--,--
2008,Norte,AC,1200351,MARECHAL THAUMATURGO,Rural,Publico,--,--,--
2008,Norte,AC,1200385,PLACIDO DE CASTRO,Rural,Publico,85.7,3.3,11
2008,Norte,AC,1200393,PORTO WALTER,Rural,Publico,--,--,--
2008,Norte,AC,1200401,RIO BRANCO,Rural,Publico,86.7,0.2,13.1
2008,Norte,AC,1200427,RODRIGUES ALVES,Rural,Publico,80.2,3.4,16.4
2008,Norte,AC,1200435,SANTA ROSA DO PURUS,Rural,Publico,--,--,--
2008,Norte,AC,1200450,SENADOR GUIOMARD,Rural,Publico,78.5,1.1,20.4
2008,Norte,AC,1200500,SENA MADUREIRA,Rural,Publico,--,--,--
2008,Norte,AC,1200609,TARAUACA,Rural,Publico,--,--,--
2008,Norte,AC,1200708,XAPURI,Rural,Publico,84.2,1.8,14
2008,Norte,AC,1200807,PORTO ACRE,Rural,Publico,90.3,2.7,7
2008,Norte,AM,1300029,ALVARAES,Rural,Publico,--,--,--
2008,Norte,AM,1300060,AMATURA,Rural,Publico,--,--,--
2008,Norte,AM,1300086,ANAMA,Rural,Publico,97.4,0,2.6
2008,Norte,AM,1300102,ANORI,Rural,Publico,--,--,--
2008,Norte,AM,1300144,APUI,Rural,Publico,--,--,--
2008,Norte,AM,1300201,ATALAIA DO NORTE,Rural,Publico,--,--,--
2008,Norte,AM,1300300,AUTAZES,Rural,Publico,--,--,--
2008,Norte,AM,1300409,BARCELOS,Rural,Publico,--,--,--
2008,Norte,AM,1300508,BARREIRINHA,Rural,Publico,78.4,1.7,19.9
2008,Norte,AM,1300607,BENJAMIN CONSTANT,Rural,Publico,67.3,13.8,18.9
2008,Norte,AM,1300631,BERURI,Rural,Publico,69.2,0,30.8
2008,Norte,AM,1300680,BOA VISTA DO RAMOS,Rural,Publico,--,--,--
2008,Norte,AM,1300706,BOCA DO ACRE,Rural,Publico,--,--,--
2008,Norte,AM,1300805,BORBA,Rural,Publico,88.7,3.2,8.1
2008,Norte,AM,1300839,CAAPIRANGA,Rural,Publico,--,--,--
2008,Norte,AM,1300904,CANUTAMA,Rural,Publico,--,--,--
2008,Norte,AM,1301001,CARAUARI,Rural,Publico,--,--,--
2008,Norte,AM,1301100,CAREIRO,Rural,Publico,90.6,1.3,8.1
2008,Norte,AM,1301159,CAREIRO DA VARZEA,Rural,Publico,92.4,0.3,7.3
2008,Norte,AM,1301209,COARI,Rural,Publico,--,--,--
2008,Norte,AM,1301308,CODAJAS,Rural,Publico,89.5,0,10.5
2008,Norte,AM,1301407,EIRUNEPE,Rural,Publico,--,--,--
2008,Norte,AM,1301506,ENVIRA,Rural,Publico,--,--,--
2008,Norte,AM,1301605,FONTE BOA,Rural,Publico,--,--,--
2008,Norte,AM,1301654,GUAJARA,Rural,Publico,--,--,--
2008,Norte,AM,1301704,HUMAITA,Rural,Publico,--,--,--
2008,Norte,AM,1301803,IPIXUNA,Rural,Publico,--,--,--
2008,Norte,AM,1301852,IRANDUBA,Rural,Publico,79.1,5.3,15.6
2008,Norte,AM,1301902,ITACOATIARA,Rural,Publico,91.7,3.2,5.1
2008,Norte,AM,1301951,ITAMARATI,Rural,Publico,--,--,--
2008,Norte,AM,1302009,ITAPIRANGA,Rural,Publico,--,--,--
2008,Norte,AM,1302108,JAPURA,Rural,Publico,0,0,100
2008,Norte,AM,1302207,JURUA,Rural,Publico,--,--,--
2008,Norte,AM,1302306,JUTAI,Rural,Publico,100,0,0
2008,Norte,AM,1302405,LABREA,Rural,Publico,--,--,--
2008,Norte,AM,1302504,MANACAPURU,Rural,Publico,100,0,0
2008,Norte,AM,1302553,MANAQUIRI,Rural,Publico,--,--,--
2008,Norte,AM,1302603,MANAUS,Rural,Publico,100,0,0
2008,Norte,AM,1302702,MANICORE,Rural,Publico,89,0,11
2008,Norte,AM,1302801,MARAA,Rural,Publico,--,--,--
2008,Norte,AM,1302900,MAUES,Rural,Publico,--,--,--
2008,Norte,AM,1303007,NHAMUNDA,Rural,Publico,80.8,5.8,13.4
2008,Norte,AM,1303106,NOVA OLINDA DO NORTE,Rural,Publico,--,--,--
2008,Norte,AM,1303205,NOVO AIRAO,Rural,Publico,--,--,--
2008,Norte,AM,1303304,NOVO ARIPUANA,Rural,Publico,--,--,--
2008,Norte,AM,1303403,PARINTINS,Rural,Publico,100,0,0
2008,Norte,AM,1303502,PAUINI,Rural,Publico,--,--,--
2008,Norte,AM,1303536,PRESIDENTE FIGUEIREDO,Rural,Publico,--,--,--
2008,Norte,AM,1303569,RIO PRETO DA EVA,Rural,Publico,--,--,--
2008,Norte,AM,1303601,SANTA ISABEL DO RIO NEGRO,Rural,Publico,--,--,--
2008,Norte,AM,1303700,SANTO ANTONIO DO ICA,Rural,Publico,85.2,5.7,9.1
2008,Norte,AM,1303809,SAO GABRIEL DA CACHOEIRA,Rural,Publico,87.2,0.3,12.5
2008,Norte,AM,1303908,SAO PAULO DE OLIVENCA,Rural,Publico,--,--,--
2008,Norte,AM,1303957,SAO SEBASTIAO DO UATUMA,Rural,Publico,82.1,0,17.9
2008,Norte,AM,1304005,SILVES,Rural,Publico,--,--,--
2008,Norte,AM,1304062,TABATINGA,Rural,Publico,82.9,1.5,15.6
2008,Norte,AM,1304104,TAPAUA,Rural,Publico,--,--,--
2008,Norte,AM,1304203,TEFE,Rural,Publico,--,--,--
2008,Norte,AM,1304237,TONANTINS,Rural,Publico,79.5,0,20.5
2008,Norte,AM,1304260,UARINI,Rural,Publico,--,--,--
2008,Norte,AM,1304302,URUCARA,Rural,Publico,--,--,--
2008,Norte,AM,1304401,URUCURITUBA,Rural,Publico,81.1,0.5,18.4
2008,Norte,RR,1400027,AMAJARI,Rural,Publico,83.9,2.1,14
2008,Norte,RR,1400050,ALTO ALEGRE,Rural,Publico,86,1.3,12.7
2008,Norte,RR,1400100,BOA VISTA,Rural,Publico,82.6,2.2,15.2
2008,Norte,RR,1400159,BONFIM,Rural,Publico,84.7,3.1,12.2
2008,Norte,RR,1400175,CANTA,Rural,Publico,85.6,4.3,10.1
2008,Norte,RR,1400209,CARACARAI,Rural,Publico,73.7,16,10.3
2008,Norte,RR,1400233,CAROEBE,Rural,Publico,70.7,13.6,15.7
2008,Norte,RR,1400282,IRACEMA,Rural,Publico,90.9,0,9.1
2008,Norte,RR,1400308,MUCAJAI,Rural,Publico,84.9,7.9,7.2
2008,Norte,RR,1400407,NORMANDIA,Rural,Publico,86.2,6.7,7.1
2008,Norte,RR,1400456,PACARAIMA,Rural,Publico,79.7,8.1,12.2
2008,Norte,RR,1400472,RORAINOPOLIS,Rural,Publico,86,3.1,10.9
2008,Norte,RR,1400506,SAO JOAO DA BALIZA,Rural,Publico,--,--,--
2008,Norte,RR,1400605,SAO LUIZ,Rural,Publico,87.8,4.1,8.1
2008,Norte,RR,1400704,UIRAMUTA,Rural,Publico,86.9,3,10.1
2008,Norte,PA,1500107,ABAETETUBA,Rural,Publico,57.8,19.3,22.9
2008,Norte,PA,1500131,ABEL FIGUEIREDO,Rural,Publico,--,--,--
2008,Norte,PA,1500206,ACARA,Rural,Publico,--,--,--
2008,Norte,PA,1500305,AFUA,Rural,Publico,--,--,--
2008,Norte,PA,1500347,AGUA AZUL DO NORTE,Rural,Publico,--,--,--
2008,Norte,PA,1500404,ALENQUER,Rural,Publico,--,--,--
2008,Norte,PA,1500503,ALMEIRIM,Rural,Publico,--,--,--
2008,Norte,PA,1500602,ALTAMIRA,Rural,Publico,--,--,--
2008,Norte,PA,1500701,ANAJAS,Rural,Publico,--,--,--
2008,Norte,PA,1500800,ANANINDEUA,Rural,Publico,84.1,8.3,7.6
2008,Norte,PA,1500859,ANAPU,Rural,Publico,--,--,--
2008,Norte,PA,1500909,AUGUSTO CORREA,Rural,Publico,60.5,9.1,30.4
2008,Norte,PA,1500958,AURORA DO PARA,Rural,Publico,63.9,9.7,26.4
2008,Norte,PA,1501006,AVEIRO,Rural,Publico,--,--,--
2008,Norte,PA,1501105,BAGRE,Rural,Publico,--,--,--
2008,Norte,PA,1501204,BAIAO,Rural,Publico,--,--,--
2008,Norte,PA,1501253,BANNACH,Rural,Publico,--,--,--
2008,Norte,PA,1501303,BARCARENA,Rural,Publico,--,--,--
2008,Norte,PA,1501402,BELEM,Rural,Publico,67.7,12.2,20.1
2008,Norte,PA,1501451,BELTERRA,Rural,Publico,--,--,--
2008,Norte,PA,1501501,BENEVIDES,Rural,Publico,--,--,--
2008,Norte,PA,1501576,BOM JESUS DO TOCANTINS,Rural,Publico,75.7,0,24.3
2008,Norte,PA,1501600,BONITO,Rural,Publico,--,--,--
2008,Norte,PA,1501709,BRAGANCA,Rural,Publico,65.6,4.5,29.9
2008,Norte,PA,1501725,BRASIL NOVO,Rural,Publico,--,--,--
2008,Norte,PA,1501758,BREJO GRANDE DO ARAGUAIA,Rural,Publico,--,--,--
2008,Norte,PA,1501782,BREU BRANCO,Rural,Publico,64.7,6.4,28.9
2008,Norte,PA,1501808,BREVES,Rural,Publico,--,--,--
2008,Norte,PA,1501907,BUJARU,Rural,Publico,--,--,--
2008,Norte,PA,1501956,CACHOEIRA DO PIRIA,Rural,Publico,--,--,--
2008,Norte,PA,1502004,CACHOEIRA DO ARARI,Rural,Publico,64.5,3.3,32.2
2008,Norte,PA,1502103,CAMETA,Rural,Publico,72.4,3.9,23.7
2008,Norte,PA,1502152,CANAA DOS CARAJAS,Rural,Publico,--,--,--
2008,Norte,PA,1502202,CAPANEMA,Rural,Publico,71.3,4.3,24.4
2008,Norte,PA,1502301,CAPITAO POCO,Rural,Publico,79,1.6,19.4
2008,Norte,PA,1502400,CASTANHAL,Rural,Publico,73.2,3.8,23
2008,Norte,PA,1502509,CHAVES,Rural,Publico,--,--,--
2008,Norte,PA,1502608,COLARES,Rural,Publico,--,--,--
2008,Norte,PA,1502707,CONCEICAO DO ARAGUAIA,Rural,Publico,--,--,--
2008,Norte,PA,1502756,CONCORDIA DO PARA,Rural,Publico,--,--,--
2008,Norte,PA,1502764,CUMARU DO NORTE,Rural,Publico,--,--,--
2008,Norte,PA,1502772,CURIONOPOLIS,Rural,Publico,--,--,--
2008,Norte,PA,1502806,CURRALINHO,Rural,Publico,--,--,--
2008,Norte,PA,1502855,CURUA,Rural,Publico,--,--,--
2008,Norte,PA,1502905,CURUCA,Rural,Publico,--,--,--
2008,Norte,PA,1502939,DOM ELISEU,Rural,Publico,--,--,--
2008,Norte,PA,1502954,ELDORADO DOS CARAJAS,Rural,Publico,--,--,--
2008,Norte,PA,1503002,FARO,Rural,Publico,--,--,--
2008,Norte,PA,1503044,FLORESTA DO ARAGUAIA,Rural,Publico,--,--,--
2008,Norte,PA,1503077,GARRAFAO DO NORTE,Rural,Publico,77.4,6.7,15.9
2008,Norte,PA,1503093,GOIANESIA DO PARA,Rural,Publico,--,--,--
2008,Norte,PA,1503101,GURUPA,Rural,Publico,--,--,--
2008,Norte,PA,1503200,IGARAPE-ACU,Rural,Publico,73.1,4.3,22.6
2008,Norte,PA,1503309,IGARAPE-MIRI,Rural,Publico,72.5,1.1,26.4
2008,Norte,PA,1503408,INHANGAPI,Rural,Publico,--,--,--
2008,Norte,PA,1503457,IPIXUNA DO PARA,Rural,Publico,--,--,--
2008,Norte,PA,1503507,IRITUIA,Rural,Publico,73.5,7.6,18.9
2008,Norte,PA,1503606,ITAITUBA,Rural,Publico,64.9,0,35.1
2008,Norte,PA,1503705,ITUPIRANGA,Rural,Publico,83.1,0.7,16.2
2008,Norte,PA,1503754,JACAREACANGA,Rural,Publico,--,--,--
2008,Norte,PA,1503804,JACUNDA,Rural,Publico,--,--,--
2008,Norte,PA,1503903,JURUTI,Rural,Publico,--,--,--
2008,Norte,PA,1504000,LIMOEIRO DO AJURU,Rural,Publico,--,--,--
2008,Norte,PA,1504059,MAE DO RIO,Rural,Publico,--,--,--
2008,Norte,PA,1504109,MAGALHAES BARATA,Rural,Publico,--,--,--
2008,Norte,PA,1504208,MARABA,Rural,Publico,--,--,--
2008,Norte,PA,1504307,MARACANA,Rural,Publico,--,--,--
2008,Norte,PA,1504406,MARAPANIM,Rural,Publico,77.2,3.1,19.7
2008,Norte,PA,1504422,MARITUBA,Rural,Publico,--,--,--
2008,Norte,PA,1504455,MEDICILANDIA,Rural,Publico,--,--,--
2008,Norte,PA,1504505,MELGACO,Rural,Publico,--,--,--
2008,Norte,PA,1504604,MOCAJUBA,Rural,Publico,--,--,--
2008,Norte,PA,1504703,MOJU,Rural,Publico,--,--,--
2008,Norte,PA,1504802,MONTE ALEGRE,Rural,Publico,--,--,--
2008,Norte,PA,1504901,MUANA,Rural,Publico,--,--,--
2008,Norte,PA,1504950,NOVA ESPERANCA DO PIRIA,Rural,Publico,--,--,--
2008,Norte,PA,1504976,NOVA IPIXUNA,Rural,Publico,--,--,--
2008,Norte,PA,1505007,NOVA TIMBOTEUA,Rural,Publico,--,--,--
2008,Norte,PA,1505031,NOVO PROGRESSO,Rural,Publico,--,--,--
2008,Norte,PA,1505064,NOVO REPARTIMENTO,Rural,Publico,--,--,--
2008,Norte,PA,1505106,OBIDOS,Rural,Publico,--,--,--
2008,Norte,PA,1505205,OEIRAS DO PARA,Rural,Publico,--,--,--
2008,Norte,PA,1505304,ORIXIMINA,Rural,Publico,--,--,--
2008,Norte,PA,1505403,OUREM,Rural,Publico,71.1,5,23.9
2008,Norte,PA,1505437,OURILANDIA DO NORTE,Rural,Publico,--,--,--
2008,Norte,PA,1505486,PACAJA,Rural,Publico,--,--,--
2008,Norte,PA,1505494,PALESTINA DO PARA,Rural,Publico,--,--,--
2008,Norte,PA,1505502,PARAGOMINAS,Rural,Publico,--,--,--
2008,Norte,PA,1505536,PARAUAPEBAS,Rural,Publico,--,--,--
2008,Norte,PA,1505551,PAU D'ARCO,Rural,Publico,--,--,--
2008,Norte,PA,1505601,PEIXE-BOI,Rural,Publico,--,--,--
2008,Norte,PA,1505635,PICARRA,Rural,Publico,--,--,--
2008,Norte,PA,1505650,PLACAS,Rural,Publico,--,--,--
2008,Norte,PA,1505700,PONTA DE PEDRAS,Rural,Publico,--,--,--
2008,Norte,PA,1505809,PORTEL,Rural,Publico,--,--,--
2008,Norte,PA,1505908,PORTO DE MOZ,Rural,Publico,--,--,--
2008,Norte,PA,1506005,PRAINHA,Rural,Publico,--,--,--
2008,Norte,PA,1506104,PRIMAVERA,Rural,Publico,--,--,--
2008,Norte,PA,1506112,QUATIPURU,Rural,Publico,98.8,0,1.2
2008,Norte,PA,1506138,REDENCAO,Rural,Publico,91.4,3.7,4.9
2008,Norte,PA,1506161,RIO MARIA,Rural,Publico,--,--,--
2008,Norte,PA,1506187,RONDON DO PARA,Rural,Publico,--,--,--
2008,Norte,PA,1506195,RUROPOLIS,Rural,Publico,--,--,--
2008,Norte,PA,1506203,SALINOPOLIS,Rural,Publico,--,--,--
2008,Norte,PA,1506302,SALVATERRA,Rural,Publico,--,--,--
2008,Norte,PA,1506351,SANTA BARBARA DO PARA,Rural,Publico,84.5,3.9,11.6
2008,Norte,PA,1506401,SANTA CRUZ DO ARARI,Rural,Publico,82,0,18
2008,Norte,PA,1506500,SANTA ISABEL DO PARA,Rural,Publico,71.6,3.7,24.7
2008,Norte,PA,1506559,SANTA LUZIA DO PARA,Rural,Publico,--,--,--
2008,Norte,PA,1506583,SANTA MARIA DAS BARREIRAS,Rural,Publico,--,--,--
2008,Norte,PA,1506609,SANTA MARIA DO PARA,Rural,Publico,74.5,0,25.5
2008,Norte,PA,1506708,SANTANA DO ARAGUAIA,Rural,Publico,--,--,--
2008,Norte,PA,1506807,SANTAREM,Rural,Publico,89.4,2.6,8
2008,Norte,PA,1506906,SANTAREM NOVO,Rural,Publico,--,--,--
2008,Norte,PA,1507003,SANTO ANTONIO DO TAUA,Rural,Publico,--,--,--
2008,Norte,PA,1507102,SAO CAETANO DE ODIVELAS,Rural,Publico,--,--,--
2008,Norte,PA,1507151,SAO DOMINGOS DO ARAGUAIA,Rural,Publico,--,--,--
2008,Norte,PA,1507201,SAO DOMINGOS DO CAPIM,Rural,Publico,80,5.5,14.5
2008,Norte,PA,1507300,SAO FELIX DO XINGU,Rural,Publico,--,--,--
2008,Norte,PA,1507409,SAO FRANCISCO DO PARA,Rural,Publico,--,--,--
2008,Norte,PA,1507458,SAO GERALDO DO ARAGUAIA,Rural,Publico,--,--,--
2008,Norte,PA,1507466,SAO JOAO DA PONTA,Rural,Publico,--,--,--
2008,Norte,PA,1507474,SAO JOAO DE PIRABAS,Rural,Publico,--,--,--
2008,Norte,PA,1507508,SAO JOAO DO ARAGUAIA,Rural,Publico,--,--,--
2008,Norte,PA,1507607,SAO MIGUEL DO GUAMA,Rural,Publico,--,--,--
2008,Norte,PA,1507706,SAO SEBASTIAO DA BOA VISTA,Rural,Publico,--,--,--
2008,Norte,PA,1507755,SAPUCAIA,Rural,Publico,--,--,--
2008,Norte,PA,1507805,SENADOR JOSE PORFIRIO,Rural,Publico,--,--,--
2008,Norte,PA,1507904,SOURE,Rural,Publico,--,--,--
2008,Norte,PA,1507953,TAILANDIA,Rural,Publico,--,--,--
2008,Norte,PA,1507961,TERRA ALTA,Rural,Publico,71.9,5.2,22.9
2008,Norte,PA,1507979,TERRA SANTA,Rural,Publico,--,--,--
2008,Norte,PA,1508001,TOME-ACU,Rural,Publico,--,--,--
2008,Norte,PA,1508035,TRACUATEUA,Rural,Publico,48,25.5,26.5
2008,Norte,PA,1508050,TRAIRAO,Rural,Publico,--,--,--
2008,Norte,PA,1508084,TUCUMA,Rural,Publico,--,--,--
2008,Norte,PA,1508100,TUCURUI,Rural,Publico,--,--,--
2008,Norte,PA,1508126,ULIANOPOLIS,Rural,Publico,--,--,--
2008,Norte,PA,1508159,URUARA,Rural,Publico,--,--,--
2008,Norte,PA,1508209,VIGIA,Rural,Publico,75.3,2.3,22.4
2008,Norte,PA,1508308,VISEU,Rural,Publico,--,--,--
2008,Norte,PA,1508357,VITORIA DO XINGU,Rural,Publico,--,--,--
2008,Norte,PA,1508407,XINGUARA,Rural,Publico,--,--,--
2008,Norte,AP,1600055,SERRA DO NAVIO,Rural,Publico,59.7,6.7,33.6
2008,Norte,AP,1600105,AMAPA,Rural,Publico,--,--,--
2008,Norte,AP,1600154,PEDRA BRANCA DO AMAPARI,Rural,Publico,--,--,--
2008,Norte,AP,1600204,CALCOENE,Rural,Publico,69.8,4.4,25.8
2008,Norte,AP,1600212,CUTIAS,Rural,Publico,--,--,--
2008,Norte,AP,1600238,FERREIRA GOMES,Rural,Publico,--,--,--
2008,Norte,AP,1600253,ITAUBAL,Rural,Publico,66.7,0,33.3
2008,Norte,AP,1600279,LARANJAL DO JARI,Rural,Publico,67.9,0,32.1
2008,Norte,AP,1600303,MACAPA,Rural,Publico,70.5,10.5,19
2008,Norte,AP,1600402,MAZAGAO,Rural,Publico,87.3,2.2,10.5
2008,Norte,AP,1600501,OIAPOQUE,Rural,Publico,84.6,0,15.4
2008,Norte,AP,1600535,PORTO GRANDE,Rural,Publico,29.4,19.6,51
2008,Norte,AP,1600550,PRACUUBA,Rural,Publico,68.6,0,31.4
2008,Norte,AP,1600600,SANTANA,Rural,Publico,78,1.6,20.4
2008,Norte,AP,1600709,TARTARUGALZINHO,Rural,Publico,76.3,3.4,20.3
2008,Norte,AP,1600808,VITORIA DO JARI,Rural,Publico,78.3,0,21.7
2008,Norte,TO,1700251,ABREULANDIA,Rural,Publico,--,--,--
2008,Norte,TO,1700301,AGUIARNOPOLIS,Rural,Publico,--,--,--
2008,Norte,TO,1700350,ALIANCA DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1700400,ALMAS,Rural,Publico,--,--,--
2008,Norte,TO,1701002,ANANAS,Rural,Publico,84.4,6.7,8.9
2008,Norte,TO,1701051,ANGICO,Rural,Publico,--,--,--
2008,Norte,TO,1701309,ARAGOMINAS,Rural,Publico,--,--,--
2008,Norte,TO,1701903,ARAGUACEMA,Rural,Publico,--,--,--
2008,Norte,TO,1702000,ARAGUACU,Rural,Publico,--,--,--
2008,Norte,TO,1702109,ARAGUAINA,Rural,Publico,--,--,--
2008,Norte,TO,1702158,ARAGUANA,Rural,Publico,--,--,--
2008,Norte,TO,1702208,ARAGUATINS,Rural,Publico,84.2,13.7,2.1
2008,Norte,TO,1702307,ARAPOEMA,Rural,Publico,--,--,--
2008,Norte,TO,1702406,ARRAIAS,Rural,Publico,87.1,8.9,4
2008,Norte,TO,1702554,AUGUSTINOPOLIS,Rural,Publico,--,--,--
2008,Norte,TO,1702703,AURORA DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1702901,AXIXA DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1703008,BABACULANDIA,Rural,Publico,--,--,--
2008,Norte,TO,1703057,BANDEIRANTES DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1703073,BARRA DO OURO,Rural,Publico,90.5,5.3,4.2
2008,Norte,TO,1703107,BARROLANDIA,Rural,Publico,--,--,--
2008,Norte,TO,1703206,BERNARDO SAYAO,Rural,Publico,--,--,--
2008,Norte,TO,1703305,BOM JESUS DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1703701,BREJINHO DE NAZARE,Rural,Publico,--,--,--
2008,Norte,TO,1703800,BURITI DO TOCANTINS,Rural,Publico,94.5,5.5,0
2008,Norte,TO,1703842,CAMPOS LINDOS,Rural,Publico,--,--,--
2008,Norte,TO,1703883,CARMOLANDIA,Rural,Publico,--,--,--
2008,Norte,TO,1703891,CARRASCO BONITO,Rural,Publico,86,4,10
2008,Norte,TO,1703909,CASEARA,Rural,Publico,--,--,--
2008,Norte,TO,1704105,CENTENARIO,Rural,Publico,--,--,--
2008,Norte,TO,1705102,CHAPADA DA NATIVIDADE,Rural,Publico,--,--,--
2008,Norte,TO,1705508,COLINAS DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1705607,CONCEICAO DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1706001,COUTO DE MAGALHAES,Rural,Publico,95.2,0,4.8
2008,Norte,TO,1706258,CRIXAS DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1706506,DARCINOPOLIS,Rural,Publico,--,--,--
2008,Norte,TO,1707009,DIANOPOLIS,Rural,Publico,91.7,8.3,0
2008,Norte,TO,1707108,DIVINOPOLIS DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1707207,DOIS IRMAOS DO TOCANTINS,Rural,Publico,--,--,--
2008,Norte,TO,1707306,DUERE,Rural,Publico,--,--,--
2008,Norte,TO,1707405,ESPERANTINA,Rural,Publico,89.1,6.5,4.4
