Ano,Região,UF,Código do Município,Nome do Município,Localização,Dependência Administrativa,Aprovação,Reprovação,Abandono
2016,Sudeste,RJ,3304151,Quissamã,Rural,Pública,--,--,--
2016,Sudeste,RJ,3304201,Resende,Rural,Pública,84.2,11.2,4.6
2016,Sudeste,RJ,3304300,Rio Bonito,Rural,Pública,--,--,--
2016,Sudeste,RJ,3304409,Rio Claro,Rural,Pública,--,--,--
2016,Sudeste,RJ,3304508,Rio das Flores,Rural,Pública,--,--,--
2016,Sudeste,RJ,3304524,Rio das Ostras,Rural,Pública,82.1,2.6,15.3
2016,Sudeste,RJ,3304607,Santa Maria Madalena,Rural,Pública,--,--,--
2016,Sudeste,RJ,3304706,Santo Antônio de Pádua,Rural,Pública,85.7,14.3,0.0
2016,Sudeste,RJ,3304755,São Francisco de Itabapoana,Rural,Pública,73.8,13.1,13.1
2016,Sudeste,RJ,3304805,São Fidélis,Rural,Pública,--,--,--
2016,Sudeste,RJ,3304904,São Gonçalo,Rural,Pública,83.5,12.1,4.4
2016,Sudeste,RJ,3305000,São João da Barra,Rural,Pública,78.5,18.5,3.0
2016,Sudeste,RJ,3305133,São José de Ubá,Rural,Pública,--,--,--
2016,Sudeste,RJ,3305158,São José do Vale do Rio Preto,Rural,Pública,--,--,--
2016,Sudeste,RJ,3305208,São Pedro da Aldeia,Rural,Pública,--,--,--
2016,Sudeste,RJ,3305307,São Sebastião do Alto,Rural,Pública,--,--,--
2016,Sudeste,RJ,3305406,Sapucaia,Rural,Pública,87.6,8.2,4.2
2016,Sudeste,RJ,3305505,Saquarema,Rural,Pública,57.1,30.4,12.5
2016,Sudeste,RJ,3305554,Seropédica,Rural,Pública,85.7,11.8,2.5
2016,Sudeste,RJ,3305604,Silva Jardim,Rural,Pública,80.6,12.1,7.3
2016,Sudeste,RJ,3305703,Sumidouro,Rural,Pública,95.3,3.5,1.2
2016,Sudeste,RJ,3305752,Tanguá,Rural,Pública,--,--,--
2016,Sudeste,RJ,3305802,Teresópolis,Rural,Pública,92.8,2.7,4.5
2016,Sudeste,RJ,3305901,Trajano de Moraes,Rural,Pública,--,--,--
2016,Sudeste,RJ,3306008,Três Rios,Rural,Pública,--,--,--
2016,Sudeste,RJ,3306107,Valença,Rural,Pública,87.2,10.6,2.2
2016,Sudeste,RJ,3306156,Varre-Sai,Rural,Pública,--,--,--
2016,Sudeste,RJ,3306206,Vassouras,Rural,Pública,80.4,9.8,9.8
2016,Sudeste,SP,3500105,Adamantina,Rural,Pública,94.5,5.5,0.0
2016,Sudeste,SP,3500303,Aguaí,Rural,Pública,--,--,--
2016,Sudeste,SP,3500402,Águas da Prata,Rural,Pública,--,--,--
2016,Sudeste,SP,3500758,Alambari,Rural,Pública,--,--,--
2016,Sudeste,SP,3501004,Altinópolis,Rural,Pública,--,--,--
2016,Sudeste,SP,3501152,Alumínio,Rural,Pública,--,--,--
2016,Sudeste,SP,3501905,Amparo,Rural,Pública,91.9,3.5,4.6
2016,Sudeste,SP,3502101,Andradina,Rural,Pública,93.0,6.4,0.6
2016,Sudeste,SP,3502200,Angatuba,Rural,Pública,--,--,--
2016,Sudeste,SP,3502705,Apiaí,Rural,Pública,96.5,2.2,1.3
2016,Sudeste,SP,3502754,Araçariguama,Rural,Pública,--,--,--
2016,Sudeste,SP,3502804,Araçatuba,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3503208,Araraquara,Rural,Pública,--,--,--
2016,Sudeste,SP,3503307,Araras,Rural,Pública,--,--,--
2016,Sudeste,SP,3503356,Arco-Íris,Rural,Pública,94.1,5.9,0.0
2016,Sudeste,SP,3503406,Arealva,Rural,Pública,--,--,--
2016,Sudeste,SP,3503505,Areias,Rural,Pública,--,--,--
2016,Sudeste,SP,3503901,Arujá,Rural,Pública,--,--,--
2016,Sudeste,SP,3504107,Atibaia,Rural,Pública,86.9,9.0,4.1
2016,Sudeste,SP,3504305,Avaí,Rural,Pública,--,--,--
2016,Sudeste,SP,3504503,Avaré,Rural,Pública,--,--,--
2016,Sudeste,SP,3504909,Bananal,Rural,Pública,--,--,--
2016,Sudeste,SP,3505005,Barão de Antonina,Rural,Pública,--,--,--
2016,Sudeste,SP,3505351,Barra do Chapéu,Rural,Pública,98.1,1.9,0.0
2016,Sudeste,SP,3505401,Barra do Turvo,Rural,Pública,83.9,16.1,0.0
2016,Sudeste,SP,3505500,Barretos,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3506805,Bocaina,Rural,Pública,--,--,--
2016,Sudeste,SP,3506904,Bofete,Rural,Pública,--,--,--
2016,Sudeste,SP,3507001,Boituva,Rural,Pública,--,--,--
2016,Sudeste,SP,3507100,Bom Jesus dos Perdões,Rural,Pública,--,--,--
2016,Sudeste,SP,3507506,Botucatu,Rural,Pública,--,--,--
2016,Sudeste,SP,3507605,Bragança Paulista,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3507704,Braúna,Rural,Pública,--,--,--
2016,Sudeste,SP,3507902,Brotas,Rural,Pública,--,--,--
2016,Sudeste,SP,3508009,Buri,Rural,Pública,--,--,--
2016,Sudeste,SP,3508306,Cabrália Paulista,Rural,Pública,97.9,2.1,0.0
2016,Sudeste,SP,3508504,Caçapava,Rural,Pública,89.3,6.7,4.0
2016,Sudeste,SP,3508603,Cachoeira Paulista,Rural,Pública,88.6,7.6,3.8
2016,Sudeste,SP,3508702,Caconde,Rural,Pública,--,--,--
2016,Sudeste,SP,3509106,Caiuá,Rural,Pública,74.1,12.1,13.8
2016,Sudeste,SP,3509205,Cajamar,Rural,Pública,--,--,--
2016,Sudeste,SP,3509254,Cajati,Rural,Pública,91.0,7.0,2.0
2016,Sudeste,SP,3509502,Campinas,Rural,Pública,--,--,--
2016,Sudeste,SP,3509601,Campo Limpo Paulista,Rural,Pública,--,--,--
2016,Sudeste,SP,3509700,Campos do Jordão,Rural,Pública,--,--,--
2016,Sudeste,SP,3509908,Cananéia,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3510005,Cândido Mota,Rural,Pública,98.5,1.5,0.0
2016,Sudeste,SP,3510203,Capão Bonito,Rural,Pública,95.1,2.5,2.4
2016,Sudeste,SP,3510302,Capela do Alto,Rural,Pública,--,--,--
2016,Sudeste,SP,3510401,Capivari,Rural,Pública,--,--,--
2016,Sudeste,SP,3510500,Caraguatatuba,Rural,Pública,91.7,8.3,0.0
2016,Sudeste,SP,3511003,Castilho,Rural,Pública,--,--,--
2016,Sudeste,SP,3511409,Cerqueira César,Rural,Pública,91.0,8.5,0.5
2016,Sudeste,SP,3511607,Cesário Lange,Rural,Pública,--,--,--
2016,Sudeste,SP,3512001,Colina,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3512100,Colômbia,Rural,Pública,--,--,--
2016,Sudeste,SP,3512308,Conchas,Rural,Pública,--,--,--
2016,Sudeste,SP,3512407,Cordeirópolis,Rural,Pública,--,--,--
2016,Sudeste,SP,3512803,Cosmópolis,Rural,Pública,--,--,--
2016,Sudeste,SP,3512902,Cosmorama,Rural,Pública,--,--,--
2016,Sudeste,SP,3513405,Cruzeiro,Rural,Pública,--,--,--
2016,Sudeste,SP,3513603,Cunha,Rural,Pública,97.7,2.3,0.0
2016,Sudeste,SP,3513900,Divinolândia,Rural,Pública,--,--,--
2016,Sudeste,SP,3514403,Dracena,Rural,Pública,96.8,3.2,0.0
2016,Sudeste,SP,3514809,Eldorado,Rural,Pública,88.7,11.0,0.3
2016,Sudeste,SP,3515103,Embu-Guaçu,Rural,Pública,--,--,--
2016,Sudeste,SP,3515186,Espírito Santo do Pinhal,Rural,Pública,97.0,2.8,0.2
2016,Sudeste,SP,3515350,Euclides da Cunha Paulista,Rural,Pública,95.2,4.8,0.0
2016,Sudeste,SP,3515707,Ferraz de Vasconcelos,Rural,Pública,85.7,9.5,4.8
2016,Sudeste,SP,3516408,Franco da Rocha,Rural,Pública,--,--,--
2016,Sudeste,SP,3516705,Garça,Rural,Pública,--,--,--
2016,Sudeste,SP,3517406,Guaíra,Rural,Pública,--,--,--
2016,Sudeste,SP,3517604,Guapiara,Rural,Pública,97.4,1.2,1.4
2016,Sudeste,SP,3517802,Guaraçaí,Rural,Pública,--,--,--
2016,Sudeste,SP,3517901,Guaraci,Rural,Pública,--,--,--
2016,Sudeste,SP,3518305,Guararema,Rural,Pública,--,--,--
2016,Sudeste,SP,3518404,Guaratinguetá,Rural,Pública,93.7,6.3,0.0
2016,Sudeste,SP,3518503,Guareí,Rural,Pública,--,--,--
2016,Sudeste,SP,3518800,Guarulhos,Rural,Pública,--,--,--
2016,Sudeste,SP,3518859,Guatapará,Rural,Pública,--,--,--
2016,Sudeste,SP,3519055,Holambra,Rural,Pública,--,--,--
2016,Sudeste,SP,3519253,Iaras,Rural,Pública,87.7,9.9,2.4
2016,Sudeste,SP,3519600,Ibitinga,Rural,Pública,--,--,--
2016,Sudeste,SP,3519709,Ibiúna,Rural,Pública,94.4,2.7,2.9
2016,Sudeste,SP,3520103,Igarapava,Rural,Pública,97.2,1.9,0.9
2016,Sudeste,SP,3520202,Igaratá,Rural,Pública,--,--,--
2016,Sudeste,SP,3520301,Iguape,Rural,Pública,89.3,10.7,0.0
2016,Sudeste,SP,3520400,Ilhabela,Rural,Pública,--,--,--
2016,Sudeste,SP,3520608,Indiana,Rural,Pública,--,--,--
2016,Sudeste,SP,3521200,Iporanga,Rural,Pública,--,--,--
2016,Sudeste,SP,3521606,Irapuru,Rural,Pública,91.4,8.6,0.0
2016,Sudeste,SP,3521705,Itaberá,Rural,Pública,92.4,2.7,4.9
2016,Sudeste,SP,3522109,Itanhaém,Rural,Pública,90.9,9.1,0.0
2016,Sudeste,SP,3522158,Itaóca,Rural,Pública,92.8,5.2,2.0
2016,Sudeste,SP,3522307,Itapetininga,Rural,Pública,95.4,2.5,2.1
2016,Sudeste,SP,3522406,Itapeva,Rural,Pública,93.4,4.9,1.7
2016,Sudeste,SP,3522604,Itapira,Rural,Pública,--,--,--
2016,Sudeste,SP,3522653,Itapirapuã Paulista,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3522802,Itaporanga,Rural,Pública,93.1,6.9,0.0
2016,Sudeste,SP,3523206,Itararé,Rural,Pública,93.3,3.0,3.7
2016,Sudeste,SP,3523305,Itariri,Rural,Pública,98.5,1.5,0.0
2016,Sudeste,SP,3523404,Itatiba,Rural,Pública,--,--,--
2016,Sudeste,SP,3523503,Itatinga,Rural,Pública,--,--,--
2016,Sudeste,SP,3523909,Itu,Rural,Pública,--,--,--
2016,Sudeste,SP,3524006,Itupeva,Rural,Pública,--,--,--
2016,Sudeste,SP,3524303,Jaboticabal,Rural,Pública,95.7,4.3,0.0
2016,Sudeste,SP,3524402,Jacareí,Rural,Pública,84.1,12.9,3.0
2016,Sudeste,SP,3524600,Jacupiranga,Rural,Pública,--,--,--
2016,Sudeste,SP,3524709,Jaguariúna,Rural,Pública,--,--,--
2016,Sudeste,SP,3524808,Jales,Rural,Pública,96.9,2.7,0.4
2016,Sudeste,SP,3524907,Jambeiro,Rural,Pública,--,--,--
2016,Sudeste,SP,3525201,Jarinu,Rural,Pública,86.1,12.9,1.0
2016,Sudeste,SP,3525300,Jaú,Rural,Pública,97.2,0.9,1.9
2016,Sudeste,SP,3525508,Joanópolis,Rural,Pública,--,--,--
2016,Sudeste,SP,3525706,José Bonifácio,Rural,Pública,--,--,--
2016,Sudeste,SP,3525904,Jundiaí,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3526100,Juquiá,Rural,Pública,89.5,10.5,0.0
2016,Sudeste,SP,3526209,Juquitiba,Rural,Pública,--,--,--
2016,Sudeste,SP,3526407,Laranjal Paulista,Rural,Pública,--,--,--
2016,Sudeste,SP,3526704,Leme,Rural,Pública,97.0,3.0,0.0
2016,Sudeste,SP,3526902,Limeira,Rural,Pública,85.1,9.7,5.2
2016,Sudeste,SP,3527108,Lins,Rural,Pública,83.0,17.0,0.0
2016,Sudeste,SP,3527207,Lorena,Rural,Pública,98.2,1.8,0.0
2016,Sudeste,SP,3527306,Louveira,Rural,Pública,--,--,--
2016,Sudeste,SP,3528403,Mairinque,Rural,Pública,--,--,--
2016,Sudeste,SP,3528502,Mairiporã,Rural,Pública,97.9,2.1,0.0
2016,Sudeste,SP,3528601,Manduri,Rural,Pública,--,--,--
2016,Sudeste,SP,3528700,Marabá Paulista,Rural,Pública,--,--,--
2016,Sudeste,SP,3529005,Marília,Rural,Pública,90.1,9.9,0.0
2016,Sudeste,SP,3529302,Matão,Rural,Pública,--,--,--
2016,Sudeste,SP,3529708,Miguelópolis,Rural,Pública,97.5,0.7,1.8
2016,Sudeste,SP,3529906,Miracatu,Rural,Pública,92.9,7.1,0.0
2016,Sudeste,SP,3530102,Mirandópolis,Rural,Pública,--,--,--
2016,Sudeste,SP,3530201,Mirante do Paranapanema,Rural,Pública,94.5,5.0,0.5
2016,Sudeste,SP,3530300,Mirassol,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3530508,Mococa,Rural,Pública,--,--,--
2016,Sudeste,SP,3530607,Mogi das Cruzes,Rural,Pública,97.1,1.8,1.1
2016,Sudeste,SP,3530706,Mogi Guaçu,Rural,Pública,93.5,3.9,2.6
2016,Sudeste,SP,3530805,Moji Mirim,Rural,Pública,83.3,16.7,0.0
2016,Sudeste,SP,3531100,Mongaguá,Rural,Pública,--,--,--
2016,Sudeste,SP,3531209,Monte Alegre do Sul,Rural,Pública,--,--,--
2016,Sudeste,SP,3531407,Monte Aprazível,Rural,Pública,98.0,2.0,0.0
2016,Sudeste,SP,3531704,Monteiro Lobato,Rural,Pública,--,--,--
2016,Sudeste,SP,3531803,Monte Mor,Rural,Pública,--,--,--
2016,Sudeste,SP,3532306,Natividade da Serra,Rural,Pública,95.0,0.0,5.0
2016,Sudeste,SP,3532405,Nazaré Paulista,Rural,Pública,94.6,4.4,1.0
2016,Sudeste,SP,3532827,Nova Campina,Rural,Pública,94.4,2.2,3.4
2016,Sudeste,SP,3533809,Óleo,Rural,Pública,--,--,--
2016,Sudeste,SP,3534708,Ourinhos,Rural,Pública,91.5,6.8,1.7
2016,Sudeste,SP,3534757,Ouroeste,Rural,Pública,--,--,--
2016,Sudeste,SP,3535507,Paraguaçu Paulista,Rural,Pública,97.3,2.7,0.0
2016,Sudeste,SP,3535606,Paraibuna,Rural,Pública,94.0,4.5,1.5
2016,Sudeste,SP,3535804,Paranapanema,Rural,Pública,85.5,9.5,5.0
2016,Sudeste,SP,3536000,Parapuã,Rural,Pública,--,--,--
2016,Sudeste,SP,3536208,Pariquera-Açu,Rural,Pública,88.2,9.2,2.6
2016,Sudeste,SP,3536802,Pedra Bela,Rural,Pública,--,--,--
2016,Sudeste,SP,3537008,Pedregulho,Rural,Pública,94.8,2.6,2.6
2016,Sudeste,SP,3537206,Pedro de Toledo,Rural,Pública,--,--,--
2016,Sudeste,SP,3537305,Penápolis,Rural,Pública,91.5,2.1,6.4
2016,Sudeste,SP,3537404,Pereira Barreto,Rural,Pública,--,--,--
2016,Sudeste,SP,3537602,Peruíbe,Rural,Pública,--,--,--
2016,Sudeste,SP,3537800,Piedade,Rural,Pública,89.9,4.7,5.4
2016,Sudeste,SP,3537909,Pilar do Sul,Rural,Pública,--,--,--
2016,Sudeste,SP,3538006,Pindamonhangaba,Rural,Pública,93.0,4.9,2.1
2016,Sudeste,SP,3538204,Pinhalzinho,Rural,Pública,--,--,--
2016,Sudeste,SP,3538501,Piquete,Rural,Pública,--,--,--
2016,Sudeste,SP,3538600,Piracaia,Rural,Pública,92.2,7.8,0.0
2016,Sudeste,SP,3538709,Piracicaba,Rural,Pública,89.5,6.4,4.1
2016,Sudeste,SP,3538808,Piraju,Rural,Pública,98.6,1.4,0.0
2016,Sudeste,SP,3539103,Pirapora do Bom Jesus,Rural,Pública,--,--,--
2016,Sudeste,SP,3539202,Pirapozinho,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3539301,Pirassununga,Rural,Pública,98.3,1.1,0.6
2016,Sudeste,SP,3539400,Piratininga,Rural,Pública,--,--,--
2016,Sudeste,SP,3540606,Porto Feliz,Rural,Pública,96.7,0.5,2.8
2016,Sudeste,SP,3541208,Presidente Bernardes,Rural,Pública,--,--,--
2016,Sudeste,SP,3541307,Presidente Epitácio,Rural,Pública,--,--,--
2016,Sudeste,SP,3541406,Presidente Prudente,Rural,Pública,98.0,1.7,0.3
2016,Sudeste,SP,3541505,Presidente Venceslau,Rural,Pública,98.8,1.2,0.0
2016,Sudeste,SP,3541604,Promissão,Rural,Pública,89.5,8.1,2.4
2016,Sudeste,SP,3541703,Quatá,Rural,Pública,99.0,1.0,0.0
2016,Sudeste,SP,3541901,Queluz,Rural,Pública,--,--,--
2016,Sudeste,SP,3542305,Redenção da Serra,Rural,Pública,--,--,--
2016,Sudeste,SP,3542602,Registro,Rural,Pública,85.3,9.8,4.9
2016,Sudeste,SP,3542800,Ribeira,Rural,Pública,98.7,0.0,1.3
2016,Sudeste,SP,3543006,Ribeirão Branco,Rural,Pública,99.3,0.0,0.7
2016,Sudeste,SP,3543253,Ribeirão Grande,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3543402,Ribeirão Preto,Rural,Pública,58.3,41.7,0.0
2016,Sudeste,SP,3543501,Riversul,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3543907,Rio Claro,Rural,Pública,80.0,20.0,0.0
2016,Sudeste,SP,3544251,Rosana,Rural,Pública,96.2,3.8,0.0
2016,Sudeste,SP,3544400,Rubiácea,Rural,Pública,--,--,--
2016,Sudeste,SP,3545001,Salesópolis,Rural,Pública,90.0,9.5,0.5
2016,Sudeste,SP,3545308,Salto de Pirapora,Rural,Pública,--,--,--
2016,Sudeste,SP,3546009,Santa Branca,Rural,Pública,--,--,--
2016,Sudeste,SP,3546207,Santa Cruz da Conceição,Rural,Pública,--,--,--
2016,Sudeste,SP,3546405,Santa Cruz do Rio Pardo,Rural,Pública,98.6,1.2,0.2
2016,Sudeste,SP,3546801,Santa Isabel,Rural,Pública,--,--,--
2016,Sudeste,SP,3548005,Santo Antônio de Posse,Rural,Pública,--,--,--
2016,Sudeste,SP,3548104,Santo Antônio do Jardim,Rural,Pública,98.7,1.3,0.0
2016,Sudeste,SP,3548203,Santo Antônio do Pinhal,Rural,Pública,--,--,--
2016,Sudeste,SP,3548500,Santos,Rural,Pública,--,--,--
2016,Sudeste,SP,3548609,São Bento do Sapucaí,Rural,Pública,--,--,--
2016,Sudeste,SP,3548708,São Bernardo do Campo,Rural,Pública,--,--,--
2016,Sudeste,SP,3548906,São Carlos,Rural,Pública,96.0,4.0,0.0
2016,Sudeste,SP,3549102,São João da Boa Vista,Rural,Pública,--,--,--
2016,Sudeste,SP,3549607,São José do Barreiro,Rural,Pública,--,--,--
2016,Sudeste,SP,3549706,São José do Rio Pardo,Rural,Pública,95.5,3.6,0.9
2016,Sudeste,SP,3549805,São José do Rio Preto,Rural,Pública,85.7,14.3,0.0
2016,Sudeste,SP,3549904,São José dos Campos,Rural,Pública,--,--,--
2016,Sudeste,SP,3549953,São Lourenço da Serra,Rural,Pública,--,--,--
2016,Sudeste,SP,3550001,São Luís do Paraitinga,Rural,Pública,--,--,--
2016,Sudeste,SP,3550100,São Manuel,Rural,Pública,95.7,4.3,0.0
2016,Sudeste,SP,3550209,São Miguel Arcanjo,Rural,Pública,95.7,2.7,1.6
2016,Sudeste,SP,3550407,São Pedro,Rural,Pública,--,--,--
2016,Sudeste,SP,3550506,São Pedro do Turvo,Rural,Pública,--,--,--
2016,Sudeste,SP,3550605,São Roque,Rural,Pública,--,--,--
2016,Sudeste,SP,3550803,São Sebastião da Grama,Rural,Pública,98.1,0.0,1.9
2016,Sudeste,SP,3550902,São Simão,Rural,Pública,99.4,0.6,0.0
2016,Sudeste,SP,3551108,Sarapuí,Rural,Pública,--,--,--
2016,Sudeste,SP,3551405,Serra Azul,Rural,Pública,--,--,--
2016,Sudeste,SP,3551603,Serra Negra,Rural,Pública,95.3,2.4,2.3
2016,Sudeste,SP,3551702,Sertãozinho,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3551801,Sete Barras,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3552007,Silveiras,Rural,Pública,78.3,8.3,13.4
2016,Sudeste,SP,3552106,Socorro,Rural,Pública,93.2,4.3,2.5
2016,Sudeste,SP,3552205,Sorocaba,Rural,Pública,--,--,--
2016,Sudeste,SP,3552403,Sumaré,Rural,Pública,--,--,--
2016,Sudeste,SP,3552502,Suzano,Rural,Pública,87.8,12.2,0.0
2016,Sudeste,SP,3553302,Tambaú,Rural,Pública,--,--,--
2016,Sudeste,SP,3553401,Tanabi,Rural,Pública,100.0,0.0,0.0
2016,Sudeste,SP,3553708,Taquaritinga,Rural,Pública,35.7,64.3,0.0
2016,Sudeste,SP,3553807,Taquarituba,Rural,Pública,93.5,4.3,2.2
2016,Sudeste,SP,3553856,Taquarivaí,Rural,Pública,--,--,--
2016,Sudeste,SP,3554003,Tatuí,Rural,Pública,--,--,--
2016,Sudeste,SP,3554102,Taubaté,Rural,Pública,88.3,7.4,4.3
2016,Sudeste,SP,3554300,Teodoro Sampaio,Rural,Pública,94.4,4.9,0.7
2016,Sudeste,SP,3554508,Tietê,Rural,Pública,--,--,--
2016,Sudeste,SP,3554706,Torrinha,Rural,Pública,--,--,--
2016,Sudeste,SP,3554805,Tremembé,Rural,Pública,--,--,--
2016,Sudeste,SP,3554953,Tuiuti,Rural,Pública,--,--,--
2016,Sudeste,SP,3556206,Valinhos,Rural,Pública,--,--,--
2016,Sudeste,SP,3556354,Vargem,Rural,Pública,--,--,--
2016,Sudeste,SP,3556503,Várzea Paulista,Rural,Pública,--,--,--
2016,Sudeste,SP,3556602,Vera Cruz,Rural,Pública,94.7,1.3,4.0
2016,Sudeste,SP,3556701,Vinhedo,Rural,Pública,--,--,--
2016,Sudeste,SP,3557105,Votuporanga,Rural,Pública,99.0,1.0,0.0
2016,Sul,PR,4100103,Abatiá,Rural,Pública,--,--,--
2016,Sul,PR,4100202,Adrianópolis,Rural,Pública,94.1,1.1,4.8
2016,Sul,PR,4100301,Agudos do Sul,Rural,Pública,--,--,--
2016,Sul,PR,4100400,Almirante Tamandaré,Rural,Pública,--,--,--
2016,Sul,PR,4100509,Altônia,Rural,Pública,--,--,--
2016,Sul,PR,4101002,Ampére,Rural,Pública,--,--,--
2016,Sul,PR,4101101,Andirá,Rural,Pública,75.0,0.0,25.0
2016,Sul,PR,4101200,Antonina,Rural,Pública,75.6,24.4,0.0
2016,Sul,PR,4101309,Antônio Olinto,Rural,Pública,88.9,5.6,5.5
2016,Sul,PR,4101507,Arapongas,Rural,Pública,--,--,--
2016,Sul,PR,4101606,Arapoti,Rural,Pública,78.8,4.9,16.3
2016,Sul,PR,4101655,Arapuã,Rural,Pública,100.0,0.0,0.0
2016,Sul,PR,4101705,Araruna,Rural,Pública,84.2,10.5,5.3
2016,Sul,PR,4101804,Araucária,Rural,Pública,88.0,10.1,1.9
2016,Sul,PR,4101853,Ariranha do Ivaí,Rural,Pública,--,--,--
2016,Sul,PR,4101903,Assaí,Rural,Pública,--,--,--
2016,Sul,PR,4102000,Assis Chateaubriand,Rural,Pública,--,--,--
2016,Sul,PR,4102109,Astorga,Rural,Pública,88.9,0.0,11.1
2016,Sul,PR,4102307,Balsa Nova,Rural,Pública,--,--,--
2016,Sul,PR,4102406,Bandeirantes,Rural,Pública,92.9,7.1,0.0
2016,Sul,PR,4102505,Barbosa Ferraz,Rural,Pública,62.8,18.6,18.6
2016,Sul,PR,4102604,Barracão,Rural,Pública,--,--,--
2016,Sul,PR,4102901,Bituruna,Rural,Pública,94.3,5.7,0.0
2016,Sul,PR,4103040,Boa Ventura de São Roque,Rural,Pública,89.7,2.4,7.9
2016,Sul,PR,4103057,Boa Vista da Aparecida,Rural,Pública,--,--,--
2016,Sul,PR,4103107,Bocaiúva do Sul,Rural,Pública,--,--,--
2016,Sul,PR,4103156,Bom Jesus do Sul,Rural,Pública,--,--,--
2016,Sul,PR,4103354,Braganey,Rural,Pública,82.0,3.3,14.7
2016,Sul,PR,4103453,Cafelândia,Rural,Pública,82.9,17.1,0.0
2016,Sul,PR,4103602,Cambará,Rural,Pública,91.9,8.1,0.0
2016,Sul,PR,4103701,Cambé,Rural,Pública,--,--,--
2016,Sul,PR,4103909,Campina da Lagoa,Rural,Pública,88.9,0.0,11.1
2016,Sul,PR,4103958,Campina do Simão,Rural,Pública,--,--,--
2016,Sul,PR,4104006,Campina Grande do Sul,Rural,Pública,63.3,17.9,18.8
2016,Sul,PR,4104055,Campo Bonito,Rural,Pública,--,--,--
2016,Sul,PR,4104105,Campo do Tenente,Rural,Pública,--,--,--
2016,Sul,PR,4104204,Campo Largo,Rural,Pública,92.2,4.9,2.9
2016,Sul,PR,4104253,Campo Magro,Rural,Pública,90.0,2.5,7.5
2016,Sul,PR,4104303,Campo Mourão,Rural,Pública,85.7,13.8,0.5
2016,Sul,PR,4104402,Cândido de Abreu,Rural,Pública,85.4,7.3,7.3
2016,Sul,PR,4104428,Candói,Rural,Pública,88.2,7.8,4.0
2016,Sul,PR,4104451,Cantagalo,Rural,Pública,88.5,11.5,0.0
2016,Sul,PR,4104501,Capanema,Rural,Pública,--,--,--
2016,Sul,PR,4104600,Capitão Leônidas Marques,Rural,Pública,--,--,--
2016,Sul,PR,4104659,Carambeí,Rural,Pública,97.4,2.6,0.0
2016,Sul,PR,4104709,Carlópolis,Rural,Pública,68.2,0.0,31.8
2016,Sul,PR,4104808,Cascavel,Rural,Pública,97.9,1.3,0.8
2016,Sul,PR,4104907,Castro,Rural,Pública,91.6,3.2,5.2
2016,Sul,PR,4105003,Catanduvas,Rural,Pública,97.1,2.9,0.0
2016,Sul,PR,4105201,Cerro Azul,Rural,Pública,81.4,18.6,0.0
2016,Sul,PR,4105300,Céu Azul,Rural,Pública,79.3,0.0,20.7
2016,Sul,PR,4105409,Chopinzinho,Rural,Pública,96.5,0.9,2.6
2016,Sul,PR,4105706,Clevelândia,Rural,Pública,93.1,6.9,0.0
2016,Sul,PR,4105805,Colombo,Rural,Pública,--,--,--
2016,Sul,PR,4106001,Congonhinhas,Rural,Pública,88.9,3.7,7.4
2016,Sul,PR,4106209,Contenda,Rural,Pública,85.5,6.5,8.0
2016,Sul,PR,4106456,Coronel Domingos Soares,Rural,Pública,81.7,8.6,9.7
2016,Sul,PR,4106506,Coronel Vivida,Rural,Pública,94.3,4.8,0.9
2016,Sul,PR,4106605,Cruzeiro do Oeste,Rural,Pública,--,--,--
2016,Sul,PR,4106803,Cruz Machado,Rural,Pública,88.1,6.0,5.9
2016,Sul,PR,4107009,Curiúva,Rural,Pública,88.6,0.0,11.4
2016,Sul,PR,4107108,Diamante do Norte,Rural,Pública,90.6,9.4,0.0
2016,Sul,PR,4107124,Diamante do Sul,Rural,Pública,92.1,5.3,2.6
2016,Sul,PR,4107157,Diamante D'Oeste,Rural,Pública,--,--,--
2016,Sul,PR,4107207,Dois Vizinhos,Rural,Pública,89.8,4.2,6.0
2016,Sul,PR,4107256,Douradina,Rural,Pública,--,--,--
2016,Sul,PR,4107405,Enéas Marques,Rural,Pública,--,--,--
2016,Sul,PR,4107546,Espigão Alto do Iguaçu,Rural,Pública,86.2,10.8,3.0
2016,Sul,PR,4107603,Faxinal,Rural,Pública,65.2,10.9,23.9
2016,Sul,PR,4107652,Fazenda Rio Grande,Rural,Pública,--,--,--
2016,Sul,PR,4107736,Fernandes Pinheiro,Rural,Pública,81.2,10.1,8.7
2016,Sul,PR,4107850,Flor da Serra do Sul,Rural,Pública,--,--,--
