Código_UF,Estado,UF,Código_IBGE,Município,Região,Latitude,Longitude
41,Paraná,PR,4126256,Sarandi,Sul,-23.444117,-51.876016
41,Paraná,PR,4126272,Saudade do Iguaçu,Sul,-25.691553,-52.618486
41,Paraná,PR,4126306,Sengés,Sul,-24.114177,-49.46442
41,Paraná,PR,4126355,Serranópolis do Iguaçu,Sul,-25.379883,-54.05388
41,Paraná,PR,4126405,Sertaneja,Sul,-23.036763,-50.816802
41,Paraná,PR,4126504,Sertanópolis,Sul,-23.060043,-51.037354
41,Paraná,PR,4126603,Siqueira Campos,Sul,-23.687481,-49.830416
41,Paraná,PR,4126652,Sulina,Sul,-25.700133,-52.720783
41,Paraná,PR,4126678,Tamarana,Sul,-23.722379,-51.093601
41,Paraná,PR,4126702,Tamboara,Sul,-23.199507,-52.500013
41,Paraná,PR,4126801,Tapejara,Sul,-23.733441,-52.870174
41,Paraná,PR,4126900,Tapira,Sul,-23.323146,-53.071203
41,Paraná,PR,4127007,Teixeira Soares,Sul,-25.371929,-50.458629
41,Paraná,PR,4127106,Telêmaco Borba,Sul,-24.328294,-50.631802
41,Paraná,PR,4127205,Terra Boa,Sul,-23.768329,-52.447002
41,Paraná,PR,4127304,Terra Rica,Sul,-22.726487,-52.620254
41,Paraná,PR,4127403,Terra Roxa,Sul,-24.167047,-54.097432
41,Paraná,PR,4127502,Tibagi,Sul,-24.515167,-50.410149
41,Paraná,PR,4127601,Tijucas do Sul,Sul,-25.927338,-49.179265
41,Paraná,PR,4127700,Toledo,Sul,-24.722244,-53.740248
41,Paraná,PR,4127809,Tomazina,Sul,-23.777794,-49.954648
41,Paraná,PR,4127858,Três Barras do Paraná,Sul,-25.42127,-53.183758
41,Paraná,PR,4127882,Tunas do Paraná,Sul,-24.9737195,-49.0853935
41,Paraná,PR,4127908,Tuneiras do Oeste,Sul,-23.868241,-52.87493
41,Paraná,PR,4127957,Tupãssi,Sul,-24.587949000000002,-53.511753999999996
41,Paraná,PR,4127965,Turvo,Sul,-25.043933,-51.539217
41,Paraná,PR,4128005,Ubiratã,Sul,-24.542725,-52.989968
41,Paraná,PR,4128104,Umuarama,Sul,-23.762115,-53.311619
41,Paraná,PR,4128203,União da Vitória,Sul,-26.228596,-51.08698
41,Paraná,PR,4128302,Uniflor,Sul,-23.085387,-52.15844
41,Paraná,PR,4128401,Uraí,Sul,-23.199997,-50.793873
41,Paraná,PR,4128500,Wenceslau Braz,Sul,-23.874884,-49.803587
41,Paraná,PR,4128534,Ventania,Sul,-24.247077,-50.245452
41,Paraná,PR,4128559,Vera Cruz do Oeste,Sul,-25.058614,-53.878565
41,Paraná,PR,4128609,Verê,Sul,-25.881231,-52.908176
41,Paraná,PR,4128625,Alto Paraíso,Sul,-23.508137,-53.728537
41,Paraná,PR,4128633,Doutor Ulysses,Sul,-24.566171,-49.420301
41,Paraná,PR,4128658,Virmond,Sul,-25.381665,-52.20346
41,Paraná,PR,4128708,Vitorino,Sul,-26.264769,-52.780439
41,Paraná,PR,4128807,Xambrê,Sul,-23.736172,-53.488171
42,Santa Catarina,SC,4200051,Abdon Batista,Sul,-26.3055442,-48.8434451
42,Santa Catarina,SC,4200101,Abelardo Luz,Sul,-27.8063863,-50.3441844
42,Santa Catarina,SC,4200200,Agrolândia,Sul,-27.412069,-49.829462
42,Santa Catarina,SC,4200309,Agronômica,Sul,-27.5781,-48.5357
42,Santa Catarina,SC,4200408,Água Doce,Sul,-26.998605,-51.552931
42,Santa Catarina,SC,4200507,Águas de Chapecó,Sul,-27.074112,-52.987905
42,Santa Catarina,SC,4200556,Águas Frias,Sul,-26.881719,-52.859976
42,Santa Catarina,SC,4200606,Águas Mornas,Sul,-26.3397543,-48.821478
42,Santa Catarina,SC,4200705,Alfredo Wagner,Sul,-27.8107687,-50.3473949
42,Santa Catarina,SC,4200754,Alto Bela Vista,Sul,-27.432074,-51.905771
42,Santa Catarina,SC,4200804,Anchieta,Sul,-26.535053,-53.329394
42,Santa Catarina,SC,4200903,Angelina,Sul,-26.3407421,-48.8341996
42,Santa Catarina,SC,4201000,Anita Garibaldi,Sul,-26.3218393,-48.8540593
42,Santa Catarina,SC,4201109,Anitápolis,Sul,-27.904118,-49.12874
42,Santa Catarina,SC,4201208,Antônio Carlos,Sul,-27.516846,-48.768472
42,Santa Catarina,SC,4201257,Apiúna,Sul,-27.037466,-49.388504
42,Santa Catarina,SC,4201273,Arabutã,Sul,-27.158703,-52.143814
42,Santa Catarina,SC,4201307,Araquari,Sul,-26.2935865,-48.8556375
42,Santa Catarina,SC,4201406,Araranguá,Sul,-28.934883,-49.485839
42,Santa Catarina,SC,4201505,Armazém,Sul,-26.3388718,-48.8339795
42,Santa Catarina,SC,4201604,Arroio Trinta,Sul,-26.3364421,-48.8355896
42,Santa Catarina,SC,4201653,Arvoredo,Sul,-27.21,-52.03
42,Santa Catarina,SC,4201703,Ascurra,Sul,-26.4127745,-48.784252
42,Santa Catarina,SC,4201802,Atalanta,Sul,-27.421916,-49.778863
42,Santa Catarina,SC,4201901,Aurora,Sul,-26.3248378,-48.8265164
42,Santa Catarina,SC,4201950,Balneário Arroio do Silva,Sul,-28.981527,-49.418993
42,Santa Catarina,SC,4202008,Balneário Camboriú,Sul,-26.992439,-48.633978
42,Santa Catarina,SC,4202057,Balneário Barra do Sul,Sul,-26.416791,-48.7894021
42,Santa Catarina,SC,4202073,Balneário Gaivota,Sul,-29.15531,-49.580871
42,Santa Catarina,SC,4202081,Bandeirante,Sul,-26.767345,-53.639172
42,Santa Catarina,SC,4202099,Barra Bonita,Sul,-26.652636,-53.441958
42,Santa Catarina,SC,4202107,Barra Velha,Sul,-26.3383254,-48.8393788
42,Santa Catarina,SC,4202131,Bela Vista do Toldo,Sul,-26.274625,-50.466354
42,Santa Catarina,SC,4202156,Belmonte,Sul,-26.3236753,-48.8465835
42,Santa Catarina,SC,4202206,Benedito Novo,Sul,-26.3361784,-48.8355803
42,Santa Catarina,SC,4202305,Biguaçu,Sul,-27.496128,-48.654243
42,Santa Catarina,SC,4202404,Blumenau,Sul,-26.919557,-49.065803
42,Santa Catarina,SC,4202438,Bocaina do Sul,Sul,-27.745494,-49.942279
42,Santa Catarina,SC,4202453,Bombinhas,Sul,-27.154416,-48.509332
42,Santa Catarina,SC,4202503,Bom Jardim da Serra,Sul,-28.338032,-49.625588
42,Santa Catarina,SC,4202537,Bom Jesus,Sul,-27.2922,-50.5659
42,Santa Catarina,SC,4202578,Bom Jesus do Oeste,Sul,-26.692971,-53.096745
42,Santa Catarina,SC,4202602,Bom Retiro,Sul,-26.2609,-48.8419
42,Santa Catarina,SC,4202701,Botuverá,Sul,-27.200749,-49.068892
42,Santa Catarina,SC,4202800,Braço do Norte,Sul,-26.3092548,-48.856572
42,Santa Catarina,SC,4202859,Braço do Trombudo,Sul,-27.358578,-49.882145
42,Santa Catarina,SC,4202875,Brunópolis,Sul,-27.310953,-50.837585
42,Santa Catarina,SC,4202909,Brusque,Sul,-26.7788875,-51.0307747
42,Santa Catarina,SC,4203006,Caçador,Sul,-26.3148578,-48.8590367
42,Santa Catarina,SC,4203105,Caibi,Sul,-26.3324511,-48.8291585
42,Santa Catarina,SC,4203154,Calmon,Sul,-26.602364,-51.099289
42,Santa Catarina,SC,4203204,Camboriú,Sul,-27.02736,-48.653566
42,Santa Catarina,SC,4203253,Capão Alto,Sul,-27.938283,-50.511491
42,Santa Catarina,SC,4203303,Campo Alegre,Sul,-26.41349,-48.7857024
42,Santa Catarina,SC,4203402,Campo Belo do Sul,Sul,-27.89893,-50.759562
42,Santa Catarina,SC,4203501,Campo Erê,Sul,-26.3357256,-48.8359314
42,Santa Catarina,SC,4203600,Campos Novos,Sul,-26.3051517,-48.8648603
42,Santa Catarina,SC,4203709,Canelinha,Sul,-27.266034,-48.766671
42,Santa Catarina,SC,4203808,Canoinhas,Sul,-26.175512,-50.394959
42,Santa Catarina,SC,4203907,Capinzal,Sul,-26.286233,-48.8426193
42,Santa Catarina,SC,4203956,Capivari de Baixo,Sul,-28.449773,-48.963144
42,Santa Catarina,SC,4204004,Catanduvas,Sul,-27.068972,-51.660158
42,Santa Catarina,SC,4204103,Caxambu do Sul,Sul,-27.161505,-52.879668
42,Santa Catarina,SC,4204152,Celso Ramos,Sul,-27.63358,-51.336811
42,Santa Catarina,SC,4204178,Cerro Negro,Sul,-27.4779,-49.5757
42,Santa Catarina,SC,4204194,Chapadão do Lageado,Sul,-27.590507,-49.553879
42,Santa Catarina,SC,4204202,Chapecó,Sul,-26.2926317,-48.8397533
42,Santa Catarina,SC,4204251,Cocal do Sul,Sul,-28.600735,-49.32487
42,Santa Catarina,SC,4204301,Concórdia,Sul,-26.3162959,-48.857357
42,Santa Catarina,SC,4204350,Cordilheira Alta,Sul,-26.985395,-52.603549
42,Santa Catarina,SC,4204400,Coronel Freitas,Sul,-26.3348367,-48.8348986
42,Santa Catarina,SC,4204459,Coronel Martins,Sul,-26.512472,-52.668176
42,Santa Catarina,SC,4204509,Corupá,Sul,-26.314165,-48.8563925
42,Santa Catarina,SC,4204558,Correia Pinto,Sul,-27.8123141,-50.324779
42,Santa Catarina,SC,4204608,Criciúma,Sul,-28.678994,-49.369563
42,Santa Catarina,SC,4204707,Cunha Porã,Sul,-26.3372725,-48.8458962
42,Santa Catarina,SC,4204756,Cunhataí,Sul,-26.973501,-53.091401
42,Santa Catarina,SC,4204806,Curitibanos,Sul,-27.290066,-50.577968
42,Santa Catarina,SC,4204905,Descanso,Sul,-26.3390809,-48.823464
42,Santa Catarina,SC,4205001,Dionísio Cerqueira,Sul,-26.2849648,-48.8373863
42,Santa Catarina,SC,4205100,Dona Emma,Sul,-26.3370895,-48.8567906
42,Santa Catarina,SC,4205159,Doutor Pedrinho,Sul,-26.716408,-49.482726
42,Santa Catarina,SC,4205175,Entre Rios,Sul,-26.723646,-52.563845
42,Santa Catarina,SC,4205191,Ermo,Sul,-28.984922,-49.64272
42,Santa Catarina,SC,4205209,Erval Velho,Sul,-27.274786,-51.442971
42,Santa Catarina,SC,4205308,Faxinal dos Guedes,Sul,-26.849422,-52.258649
42,Santa Catarina,SC,4205357,Flor do Sertão,Sul,-26.778469,-53.347882
42,Santa Catarina,SC,4205407,Florianópolis,Sul,-27.5973,-48.54961
42,Santa Catarina,SC,4205431,Formosa do Sul,Sul,-26.647883,-52.793437
42,Santa Catarina,SC,4205456,Forquilhinha,Sul,-28.74876,-49.473766
42,Santa Catarina,SC,4205506,Fraiburgo,Sul,-26.2796994,-48.8222639
42,Santa Catarina,SC,4205555,Frei Rogério,Sul,-27.8131167,-50.3212341
42,Santa Catarina,SC,4205605,Galvão,Sul,-26.455359,-52.686976
42,Santa Catarina,SC,4205704,Garopaba,Sul,-28.02748,-48.62402
42,Santa Catarina,SC,4205803,Garuva,Sul,-26.415021,-48.7887025
42,Santa Catarina,SC,4205902,Gaspar,Sul,-26.930731,-48.956682
42,Santa Catarina,SC,4206009,Governador Celso Ramos,Sul,-27.317161,-48.557608
42,Santa Catarina,SC,4206108,Grão-Pará,Sul,-26.3284502,-48.8357738
42,Santa Catarina,SC,4206207,Gravatal,Sul,-26.3294256,-48.8428637
42,Santa Catarina,SC,4206306,Guabiruba,Sul,-27.086433,-48.978132
42,Santa Catarina,SC,4206405,Guaraciaba,Sul,-26.3235393,-48.8417878
42,Santa Catarina,SC,4206504,Guaramirim,Sul,-26.47448,-48.998115
42,Santa Catarina,SC,4206603,Guarujá do Sul,Sul,-26.385027,-53.527794
42,Santa Catarina,SC,4206652,Guatambú,Sul,-27.133314,-52.78521
42,Santa Catarina,SC,4206702,Herval d'Oeste,Sul,-27.808179,-50.3470749
42,Santa Catarina,SC,4206751,Ibiam,Sul,-27.184658,-51.235154
42,Santa Catarina,SC,4206801,Ibicaré,Sul,-26.2785349,-48.8014627
42,Santa Catarina,SC,4206900,Ibirama,Sul,-26.282634,-48.8384974
42,Santa Catarina,SC,4207007,Içara,Sul,-28.711655,-49.297144
42,Santa Catarina,SC,4207106,Ilhota,Sul,-27.06,-48.6
42,Santa Catarina,SC,4207205,Imaruí,Sul,-26.3323018,-48.8112873
42,Santa Catarina,SC,4207304,Imbituba,Sul,-26.3239093,-48.8517352
42,Santa Catarina,SC,4207403,Imbuia,Sul,-27.49082,-49.421766
42,Santa Catarina,SC,4207502,Indaial,Sul,-26.2774045,-48.8412869
42,Santa Catarina,SC,4207577,Iomerê,Sul,-27.001967,-51.240551
42,Santa Catarina,SC,4207601,Ipira,Sul,-26.3423866,-48.8499458
42,Santa Catarina,SC,4207650,Iporã do Oeste,Sul,-26.988409,-53.534441
42,Santa Catarina,SC,4207684,Ipuaçu,Sul,-26.634987,-52.455592
42,Santa Catarina,SC,4207700,Ipumirim,Sul,-26.3395525,-48.8514633
42,Santa Catarina,SC,4207759,Iraceminha,Sul,-26.823708,-53.272834
42,Santa Catarina,SC,4207809,Irani,Sul,-26.3372115,-48.8508729
42,Santa Catarina,SC,4207858,Irati,Sul,-26.3189892,-48.8252457
42,Santa Catarina,SC,4207908,Irineópolis,Sul,-27.806551,-50.3473262
42,Santa Catarina,SC,4208005,Itá,Sul,-26.7745813,-51.030006
42,Santa Catarina,SC,4208104,Itaiópolis,Sul,-26.2872541,-48.8443866
42,Santa Catarina,SC,4208203,Itajaí,Sul,-26.911788,-48.666985
42,Santa Catarina,SC,4208302,Itapema,Sul,-27.09472,-48.613778
42,Santa Catarina,SC,4208401,Itapiranga,Sul,-26.2814261,-48.8405315
42,Santa Catarina,SC,4208450,Itapoá,Sul,-26.4141043,-48.7865522
42,Santa Catarina,SC,4208500,Ituporanga,Sul,-27.807981,-50.3479804
42,Santa Catarina,SC,4208609,Jaborá,Sul,-27.174325,-51.734863
42,Santa Catarina,SC,4208708,Jacinto Machado,Sul,-27.8110093,-50.3481206
42,Santa Catarina,SC,4208807,Jaguaruna,Sul,-26.3054413,-48.8489185
42,Santa Catarina,SC,4208906,Jaraguá do Sul,Sul,-26.4153871,-48.7867969
42,Santa Catarina,SC,4208955,Jardinópolis,Sul,-26.721575,-52.859146
42,Santa Catarina,SC,4209003,Joaçaba,Sul,-26.2807128,-48.8411019
42,Santa Catarina,SC,4209102,Joinville,Sul,-26.30449,-48.848673
42,Santa Catarina,SC,4209151,José Boiteux,Sul,-26.3005022,-48.8624337
42,Santa Catarina,SC,4209177,Jupiá,Sul,-26.398577,-52.726286
42,Santa Catarina,SC,4209201,Lacerdópolis,Sul,-26.3405291,-48.8426029
42,Santa Catarina,SC,4209300,Lages,Sul,-27.815659,-50.32601
42,Santa Catarina,SC,4209409,Laguna,Sul,-26.3139947,-48.8374305
42,Santa Catarina,SC,4209458,Lajeado Grande,Sul,-26.858342,-52.566662
42,Santa Catarina,SC,4209508,Laurentino,Sul,-26.3119294,-48.8621468
42,Santa Catarina,SC,4209607,Lauro Müller,Sul,-26.3704299,-52.848811
42,Santa Catarina,SC,4209706,Lebon Régis,Sul,-26.32905,-48.8452032
42,Santa Catarina,SC,4209805,Leoberto Leal,Sul,-26.3238515,-48.8279612
42,Santa Catarina,SC,4209854,Lindóia do Sul,Sul,-27.052413,-52.083163
42,Santa Catarina,SC,4209904,Lontras,Sul,-26.329799,-48.8452218
42,Santa Catarina,SC,4210001,Luiz Alves,Sul,-26.332419,-48.8436981
42,Santa Catarina,SC,4210035,Luzerna,Sul,-27.129434,-51.468617
42,Santa Catarina,SC,4210050,Macieira,Sul,-26.7817748,-51.027867
42,Santa Catarina,SC,4210100,Mafra,Sul,-26.4123416,-48.7858322
42,Santa Catarina,SC,4210209,Major Gercino,Sul,-26.3326283,-48.8424899
42,Santa Catarina,SC,4210308,Major Vieira,Sul,-26.332839,-48.8450788
42,Santa Catarina,SC,4210407,Maracajá,Sul,-28.862857,-49.449388
42,Santa Catarina,SC,4210506,Maravilha,Sul,-26.33304425,-48.8475528826493
42,Santa Catarina,SC,4210555,Marema,Sul,-26.802361,-52.626445
42,Santa Catarina,SC,4210605,Massaranduba,Sul,-26.3291968,-48.8080874
42,Santa Catarina,SC,4210704,Matos Costa,Sul,-26.2787126,-48.8031544
42,Santa Catarina,SC,4210803,Meleiro,Sul,-26.3361378,-48.8427027
42,Santa Catarina,SC,4210852,Mirim Doce,Sul,-27.200353,-50.069719
42,Santa Catarina,SC,4210902,Modelo,Sul,-26.3346022,-48.842169
42,Santa Catarina,SC,4211009,Mondaí,Sul,-26.2790696,-48.840352
42,Santa Catarina,SC,4211058,Monte Carlo,Sul,-27.221664,-50.978403
42,Santa Catarina,SC,4211108,Monte Castelo,Sul,-28.5,-49.03
42,Santa Catarina,SC,4211207,Morro da Fumaça,Sul,-28.652227,-49.213398
42,Santa Catarina,SC,4211256,Morro Grande,Sul,-28.6692,-49.1109
42,Santa Catarina,SC,4211306,Navegantes,Sul,-26.889881,-48.649583
42,Santa Catarina,SC,4211405,Nova Erechim,Sul,-26.902769,-52.907126
42,Santa Catarina,SC,4211454,Nova Itaberaba,Sul,-26.940696,-52.813292
42,Santa Catarina,SC,4211504,Nova Trento,Sul,-27.807896,-50.3483607
42,Santa Catarina,SC,4211603,Nova Veneza,Sul,-26.3378311,-48.8085895
42,Santa Catarina,SC,4211652,Novo Horizonte,Sul,-27.090471,-52.618085
42,Santa Catarina,SC,4211702,Orleans,Sul,-26.282706,-48.857008
42,Santa Catarina,SC,4211751,Otacílio Costa,Sul,-27.48323,-50.11952
42,Santa Catarina,SC,4211801,Ouro,Sul,-27.338905,-51.613779
42,Santa Catarina,SC,4211850,Ouro Verde,Sul,-26.694187,-52.310393
42,Santa Catarina,SC,4211876,Paial,Sul,-27.256471,-52.499805
42,Santa Catarina,SC,4211892,Painel,Sul,-27.921485,-50.099493
42,Santa Catarina,SC,4211900,Palhoça,Sul,-27.644777,-48.664632
42,Santa Catarina,SC,4212007,Palma Sola,Sul,-26.2804535,-48.8242878
42,Santa Catarina,SC,4212056,Palmeira,Sul,-27.579798,-50.158909
42,Santa Catarina,SC,4212106,Palmitos,Sul,-28.689944,-49.3507685
42,Santa Catarina,SC,4212205,Papanduva,Sul,-26.406588,-50.145737
42,Santa Catarina,SC,4212239,Paraíso,Sul,-26.7841,-51.018
42,Santa Catarina,SC,4212254,Passo de Torres,Sul,-29.325393,-49.721898
42,Santa Catarina,SC,4212270,Passos Maia,Sul,-26.780643,-52.061106
42,Santa Catarina,SC,4212304,Paulo Lopes,Sul,-28.674586,-49.3849139
42,Santa Catarina,SC,4212403,Pedras Grandes,Sul,-28.6792085,-49.3270826
42,Santa Catarina,SC,4212502,Penha,Sul,-26.775418,-48.646525
42,Santa Catarina,SC,4212601,Peritiba,Sul,-27.373636,-51.905031
42,Santa Catarina,SC,4212650,Pescaria Brava,Sul,-28.384559,-48.865805
42,Santa Catarina,SC,4212700,Petrolândia,Sul,-26.4219745,-48.7912525
42,Santa Catarina,SC,4212809,Balneário Piçarras,Sul,-26.763889,-48.671667
42,Santa Catarina,SC,4212908,Pinhalzinho,Sul,-26.852586,-52.987248
42,Santa Catarina,SC,4213005,Pinheiro Preto,Sul,-26.3419679,-48.838805
42,Santa Catarina,SC,4213104,Piratuba,Sul,-26.419537,-48.784068
42,Santa Catarina,SC,4213153,Planalto Alegre,Sul,-27.072113,-52.866702
42,Santa Catarina,SC,4213203,Pomerode,Sul,-26.735622,-49.17701
42,Santa Catarina,SC,4213302,Ponte Alta,Sul,-26.3309279,-48.8384464
42,Santa Catarina,SC,4213351,Ponte Alta do Norte,Sul,-27.16261,-50.468403
42,Santa Catarina,SC,4213401,Ponte Serrada,Sul,-26.2744207,-48.8039649
42,Santa Catarina,SC,4213500,Porto Belo,Sul,-27.154241,-48.54244
42,Santa Catarina,SC,4213609,Porto União,Sul,-26.316636,-48.8524696
42,Santa Catarina,SC,4213708,Pouso Redondo,Sul,-27.8043095,-50.3459919
42,Santa Catarina,SC,4213807,Praia Grande,Sul,-28.925965,-49.4849129
42,Santa Catarina,SC,4213906,Presidente Castello Branco,Sul,-26.2917951,-48.8564554
42,Santa Catarina,SC,4214003,Presidente Getúlio,Sul,-27.042625,-49.621043
42,Santa Catarina,SC,4214102,Presidente Nereu,Sul,-27.278277,-49.389042
42,Santa Catarina,SC,4214151,Princesa,Sul,-26.445274,-53.599913
42,Santa Catarina,SC,4214201,Quilombo,Sul,-26.725368,-52.719308
42,Santa Catarina,SC,4214300,Rancho Queimado,Sul,-27.672791,-49.01242
