Código_UF,Estado,UF,Código_IBGE,Município,Região,Latitude,Longitude
27,Alagoas,AL,2707305,Porto Calvo,Nordeste,-9.051948,-35.398653
27,Alagoas,AL,2707404,Porto de Pedras,Nordeste,-9.637056,-35.711318
27,Alagoas,AL,2707503,Porto Real do Colégio,Nordeste,-10.186833,-36.835706
27,Alagoas,AL,2707602,Quebrangulo,Nordeste,-9.321761,-36.473584
27,Alagoas,AL,2707701,Rio Largo,Nordeste,-9.477829,-35.839435
27,Alagoas,AL,2707800,Roteiro,Nordeste,-9.833493,-35.977713
27,Alagoas,AL,2707909,Santa Luzia do Norte,Nordeste,-9.6037,-35.823196
27,Alagoas,AL,2708006,Santana do Ipanema,Nordeste,-9.369989,-37.248018
27,Alagoas,AL,2708105,Santana do Mundaú,Nordeste,-9.171413,-36.217608
27,Alagoas,AL,2708204,São Brás,Nordeste,-10.125883,-36.898249
27,Alagoas,AL,2708303,São José da Laje,Nordeste,-9.009304,-36.056732
27,Alagoas,AL,2708402,São José da Tapera,Nordeste,-9.558429,-37.381889
27,Alagoas,AL,2708501,São Luís do Quitunde,Nordeste,-9.318175,-35.56051
27,Alagoas,AL,2708600,São Miguel dos Campos,Nordeste,-9.783111,-36.09678
27,Alagoas,AL,2708709,São Miguel dos Milagres,Nordeste,-9.267217,-35.376312
27,Alagoas,AL,2708808,São Sebastião,Nordeste,-9.931506,-36.543925
27,Alagoas,AL,2708907,Satuba,Nordeste,-9.569113,-35.822697
27,Alagoas,AL,2708956,Senador Rui Palmeira,Nordeste,-9.469865,-37.457606
27,Alagoas,AL,2709004,Tanque d'Arca,Nordeste,-9.534817,-36.431458
27,Alagoas,AL,2709103,Taquarana,Nordeste,-9.64529,-36.492844
27,Alagoas,AL,2709152,Teotônio Vilela,Nordeste,-9.906274,-36.357134
27,Alagoas,AL,2709202,Traipu,Nordeste,-9.97022075,-37.0028735
27,Alagoas,AL,2709301,União dos Palmares,Nordeste,-9.157681,-36.034225
27,Alagoas,AL,2709400,Viçosa,Nordeste,-9.372803,-36.243264
28,Sergipe,SE,2800100,Amparo do São Francisco,Nordeste,-10.129975,-36.92691
28,Sergipe,SE,2800209,Aquidabã,Nordeste,-10.283758,-37.018869
28,Sergipe,SE,2800308,Aracaju,Nordeste,-10.916206,-37.077466
28,Sergipe,SE,2800407,Arauá,Nordeste,-11.262839,-37.619978
28,Sergipe,SE,2800506,Areia Branca,Nordeste,-10.759145,-37.314807
28,Sergipe,SE,2800605,Barra dos Coqueiros,Nordeste,-10.907569,-37.038625
28,Sergipe,SE,2800670,Boquim,Nordeste,-11.145017,-37.620423
28,Sergipe,SE,2800704,Brejo Grande,Nordeste,-10.428736,-36.466792
28,Sergipe,SE,2801009,Campo do Brito,Nordeste,-10.749625,-37.494228
28,Sergipe,SE,2801108,Canhoba,Nordeste,-10.137368,-36.97108
28,Sergipe,SE,2801207,Canindé de São Francisco,Nordeste,-9.659747,-37.790446
28,Sergipe,SE,2801306,Capela,Nordeste,-10.50494,-37.055257
28,Sergipe,SE,2801405,Carira,Nordeste,-10.358303,-37.701473
28,Sergipe,SE,2801504,Carmópolis,Nordeste,-10.64835,-36.98493
28,Sergipe,SE,2801603,Cedro de São João,Nordeste,-10.250678,-36.881607
28,Sergipe,SE,2801702,Cristinápolis,Nordeste,-11.475702,-37.755521
28,Sergipe,SE,2801900,Cumbe,Nordeste,-10.355246,-37.182879
28,Sergipe,SE,2802007,Divina Pastora,Nordeste,-10.678323,-37.148273
28,Sergipe,SE,2802106,Estância,Nordeste,-11.268225,-37.437834
28,Sergipe,SE,2802205,Feira Nova,Nordeste,-10.262988,-37.313127
28,Sergipe,SE,2802304,Frei Paulo,Nordeste,-10.549956,-37.535607
28,Sergipe,SE,2802403,Gararu,Nordeste,-9.9689,-37.082796
28,Sergipe,SE,2802502,General Maynard,Nordeste,-10.68209,-36.98420335
28,Sergipe,SE,2802601,Gracho Cardoso,Nordeste,-10.228301,-37.197148
28,Sergipe,SE,2802700,Ilha das Flores,Nordeste,-10.436595,-36.537001
28,Sergipe,SE,2802809,Indiaroba,Nordeste,-11.525097,-37.507526
28,Sergipe,SE,2802908,Itabaiana,Nordeste,-10.68562,-37.427052
28,Sergipe,SE,2803005,Itabaianinha,Nordeste,-11.276014,-37.78666
28,Sergipe,SE,2803104,Itabi,Nordeste,-10.126341,-37.101757
28,Sergipe,SE,2803203,Itaporanga d'Ajuda,Nordeste,-10.996167,-37.304584
28,Sergipe,SE,2803302,Japaratuba,Nordeste,-10.593489,-36.941514
28,Sergipe,SE,2803401,Japoatã,Nordeste,-10.346786,-36.799878
28,Sergipe,SE,2803500,Lagarto,Nordeste,-10.914179,-37.671531
28,Sergipe,SE,2803609,Laranjeiras,Nordeste,-10.804023,-37.165834
28,Sergipe,SE,2803708,Macambira,Nordeste,-10.665796,-37.539649
28,Sergipe,SE,2803807,Malhada dos Bois,Nordeste,-10.345078,-36.920666
28,Sergipe,SE,2803906,Malhador,Nordeste,-10.658862,-37.308556
28,Sergipe,SE,2804003,Maruim,Nordeste,-10.73726,-37.081747
28,Sergipe,SE,2804102,Moita Bonita,Nordeste,-10.579324,-37.342388
28,Sergipe,SE,2804201,Monte Alegre de Sergipe,Nordeste,-10.028113,-37.562272
28,Sergipe,SE,2804300,Muribeca,Nordeste,-10.422708,-36.95673
28,Sergipe,SE,2804409,Neópolis,Nordeste,-10.316989,-36.57689
28,Sergipe,SE,2804458,Nossa Senhora Aparecida,Nordeste,-10.396895,-37.45397
28,Sergipe,SE,2804508,Nossa Senhora da Glória,Nordeste,-10.218881,-37.419976
28,Sergipe,SE,2804607,Nossa Senhora das Dores,Nordeste,-10.49275,-37.193168
28,Sergipe,SE,2804706,Nossa Senhora de Lourdes,Nordeste,-10.078675,-37.057218
28,Sergipe,SE,2804805,Nossa Senhora do Socorro,Nordeste,-10.855311,-37.126486
28,Sergipe,SE,2804904,Pacatuba,Nordeste,-10.450659,-36.647321
28,Sergipe,SE,2805000,Pedra Mole,Nordeste,-10.618105,-37.68651
28,Sergipe,SE,2805109,Pedrinhas,Nordeste,-11.192952,-37.675781
28,Sergipe,SE,2805208,Pinhão,Nordeste,-10.568299,-37.723641
28,Sergipe,SE,2805307,Pirambu,Nordeste,-10.740856,-36.859125
28,Sergipe,SE,2805406,Poço Redondo,Nordeste,-9.808332,-37.682795
28,Sergipe,SE,2805505,Poço Verde,Nordeste,-10.719283,-38.172177
28,Sergipe,SE,2805604,Porto da Folha,Nordeste,-9.915276,-37.279137
28,Sergipe,SE,2805703,Propriá,Nordeste,-10.212427,-36.837225
28,Sergipe,SE,2805802,Riachão do Dantas,Nordeste,-11.070444,-37.726446
28,Sergipe,SE,2805901,Riachuelo,Nordeste,-10.943157,-37.058553
28,Sergipe,SE,2806008,Ribeirópolis,Nordeste,-10.540558,-37.436878
28,Sergipe,SE,2806107,Rosário do Catete,Nordeste,-10.69681,-37.031918
28,Sergipe,SE,2806206,Salgado,Nordeste,-11.028244,-37.47828
28,Sergipe,SE,2806305,Santa Luzia do Itanhy,Nordeste,-11.352017,-37.448576
28,Sergipe,SE,2806404,Santana do São Francisco,Nordeste,-10.292661,-36.607467
28,Sergipe,SE,2806503,Santa Rosa de Lima,Nordeste,-10.647494,-37.192637
28,Sergipe,SE,2806602,Santo Amaro das Brotas,Nordeste,-10.7867,-37.054711
28,Sergipe,SE,2806701,São Cristóvão,Nordeste,-11.013646,-37.207113
28,Sergipe,SE,2806800,São Domingos,Nordeste,-10.790375,-37.566759
28,Sergipe,SE,2806909,São Francisco,Nordeste,-10.349658,-36.885124
28,Sergipe,SE,2807006,São Miguel do Aleixo,Nordeste,-10.389216,-37.382616
28,Sergipe,SE,2807105,Simão Dias,Nordeste,-10.73883,-37.809016
28,Sergipe,SE,2807204,Siriri,Nordeste,-10.604584,-37.11433
28,Sergipe,SE,2807303,Telha,Nordeste,-10.208982,-36.884113
28,Sergipe,SE,2807402,Tobias Barreto,Nordeste,-11.187872,-38.00304
28,Sergipe,SE,2807501,Tomar do Geru,Nordeste,-11.375247,-37.84134
28,Sergipe,SE,2807600,Umbaúba,Nordeste,-11.382679,-37.656556
29,Bahia,BA,2900108,Abaíra,Nordeste,-13.25033,-41.664034
29,Bahia,BA,2900207,Abaré,Nordeste,-8.723991,-39.113969
29,Bahia,BA,2900306,Acajutiba,Nordeste,-11.662544749999999,-38.017315249999996
29,Bahia,BA,2900355,Adustina,Nordeste,-10.535887,-38.114479
29,Bahia,BA,2900405,Água Fria,Nordeste,-11.878469,-38.766371
29,Bahia,BA,2900504,Érico Cardoso,Nordeste,-13.419162,-42.138149
29,Bahia,BA,2900603,Aiquara,Nordeste,-14.126918,-39.888757
29,Bahia,BA,2900702,Alagoinhas,Nordeste,-12.133526,-38.420772
29,Bahia,BA,2900801,Alcobaça,Nordeste,-17.521587,-39.196547
29,Bahia,BA,2900900,Almadina,Nordeste,-14.702581,-39.638332
29,Bahia,BA,2901007,Amargosa,Nordeste,-13.030219,-39.604069
29,Bahia,BA,2901106,Amélia Rodrigues,Nordeste,-12.401539,-38.751697
29,Bahia,BA,2901155,América Dourada,Nordeste,-11.451526,-41.435752
29,Bahia,BA,2901205,Anagé,Nordeste,-14.613467,-41.137631
29,Bahia,BA,2901304,Andaraí,Nordeste,-12.805967,-41.332292
29,Bahia,BA,2901353,Andorinha,Nordeste,-10.344571,-39.833441
29,Bahia,BA,2901403,Angical,Nordeste,-12.005623,-44.700024
29,Bahia,BA,2901502,Anguera,Nordeste,-12.150942,-39.245247
29,Bahia,BA,2901601,Antas,Nordeste,-10.411465,-38.330882
29,Bahia,BA,2901700,Antônio Cardoso,Nordeste,-12.436312,-39.120031
29,Bahia,BA,2901809,Antônio Gonçalves,Nordeste,-10.571541,-40.274882
29,Bahia,BA,2901908,Aporá,Nordeste,-11.659975,-38.079476
29,Bahia,BA,2901957,Apuarema,Nordeste,-13.85179,-39.745713
29,Bahia,BA,2902005,Aracatu,Nordeste,-14.427424,-41.460411
29,Bahia,BA,2902054,Araçás,Nordeste,-12.213918,-38.202616
29,Bahia,BA,2902104,Araci,Nordeste,-11.335606,-38.957326
29,Bahia,BA,2902203,Aramari,Nordeste,-12.09079,-38.498507
29,Bahia,BA,2902252,Arataca,Nordeste,-15.261742,-39.412294
29,Bahia,BA,2902302,Aratuípe,Nordeste,-13.077137,-39.001079
29,Bahia,BA,2902401,Aurelino Leal,Nordeste,-14.316714,-39.325611
29,Bahia,BA,2902500,Baianópolis,Nordeste,-12.306756,-44.538359
29,Bahia,BA,2902609,Baixa Grande,Nordeste,-11.963094,-40.165754
29,Bahia,BA,2902658,Banzaê,Nordeste,-10.582762,-38.612231
29,Bahia,BA,2902708,Barra,Nordeste,-11.08927,-43.142045
29,Bahia,BA,2902807,Barra da Estiva,Nordeste,-13.62615775,-41.32706175
29,Bahia,BA,2902906,Barra do Choça,Nordeste,-14.865057,-40.576662
29,Bahia,BA,2903003,Barra do Mendes,Nordeste,-11.809447,-42.0593675
29,Bahia,BA,2903102,Barra do Rocha,Nordeste,-14.209097,-39.60044
29,Bahia,BA,2903201,Barreiras,Nordeste,-12.144003,-44.996741
29,Bahia,BA,2903235,Barro Alto,Nordeste,-11.761802,-41.90949
29,Bahia,BA,2903276,Barrocas,Nordeste,-11.533866,-39.080211
29,Bahia,BA,2903300,Barro Preto,Nordeste,-14.806829,-39.472759
29,Bahia,BA,2903409,Belmonte,Nordeste,-15.862702500000001,-38.88208
29,Bahia,BA,2903508,Belo Campo,Nordeste,-15.033829,-41.258511
29,Bahia,BA,2903607,Biritinga,Nordeste,-11.622791,-38.806674
29,Bahia,BA,2903706,Boa Nova,Nordeste,-14.365907,-40.206306
29,Bahia,BA,2903805,Boa Vista do Tupim,Nordeste,-12.659992,-40.60288
29,Bahia,BA,2903904,Bom Jesus da Lapa,Nordeste,-13.250571,-43.410754
29,Bahia,BA,2903953,Bom Jesus da Serra,Nordeste,-14.37483,-40.505769
29,Bahia,BA,2904001,Boninal,Nordeste,-12.709518,-41.829998
29,Bahia,BA,2904050,Bonito,Nordeste,-11.966547,-41.26499
29,Bahia,BA,2904100,Boquira,Nordeste,-12.818486,-42.727088
29,Bahia,BA,2904209,Botuporã,Nordeste,-13.374475,-42.519847
29,Bahia,BA,2904308,Brejões,Nordeste,-13.103375,-39.790984
29,Bahia,BA,2904407,Brejolândia,Nordeste,-12.484384,-43.961186
29,Bahia,BA,2904506,Brotas de Macaúbas,Nordeste,-12.002662,-42.627451
29,Bahia,BA,2904605,Brumado,Nordeste,-14.20251,-41.670131
29,Bahia,BA,2904704,Buerarema,Nordeste,-14.957118,-39.300804
29,Bahia,BA,2904753,Buritirama,Nordeste,-10.714842,-43.636233
29,Bahia,BA,2904803,Caatiba,Nordeste,-14.978276,-40.409233
29,Bahia,BA,2904852,Cabaceiras do Paraguaçu,Nordeste,-12.537787,-39.190134
29,Bahia,BA,2904902,Cachoeira,Nordeste,-12.599826,-38.966592
29,Bahia,BA,2905008,Caculé,Nordeste,-14.499073,-42.223301
29,Bahia,BA,2905107,Caém,Nordeste,-11.090966,-40.432219
29,Bahia,BA,2905156,Caetanos,Nordeste,-17.901067,-39.372046
29,Bahia,BA,2905206,Caetité,Nordeste,-14.069178,-42.485243
29,Bahia,BA,2905305,Cafarnaum,Nordeste,-11.691399,-41.468823
29,Bahia,BA,2905404,Cairu,Nordeste,-13.48605,-39.045574
29,Bahia,BA,2905503,Caldeirão Grande,Nordeste,-11.020848,-40.304139
29,Bahia,BA,2905602,Camacan,Nordeste,-15.416663,-39.493009
29,Bahia,BA,2905701,Camaçari,Nordeste,-12.699819,-38.326076
29,Bahia,BA,2905800,Camamu,Nordeste,-13.943814,-39.106092
29,Bahia,BA,2905909,Campo Alegre de Lourdes,Nordeste,-9.516033,-43.010134
29,Bahia,BA,2906006,Campo Formoso,Nordeste,-10.51055,-40.320031
29,Bahia,BA,2906105,Canápolis,Nordeste,-13.072454,-44.200949
29,Bahia,BA,2906204,Canarana,Nordeste,-11.687015,-41.768368
29,Bahia,BA,2906303,Canavieiras,Nordeste,-15.679013,-38.944962
29,Bahia,BA,2906402,Candeal,Nordeste,-11.805344,-39.120652
29,Bahia,BA,2906501,Candeias,Nordeste,-14.8685,-40.8137
29,Bahia,BA,2906600,Candiba,Nordeste,-14.412503,-42.87141
29,Bahia,BA,2906709,Cândido Sales,Nordeste,-15.503765,-41.239114
29,Bahia,BA,2906808,Cansanção,Nordeste,-10.667145,-39.498199
29,Bahia,BA,2906824,Canudos,Nordeste,-9.894869,-39.026624
29,Bahia,BA,2906857,Capela do Alto Alegre,Nordeste,-11.670394,-39.836275
29,Bahia,BA,2906873,Capim Grosso,Nordeste,-11.379323,-40.01121
29,Bahia,BA,2906899,Caraíbas,Nordeste,-14.72496,-41.256616
29,Bahia,BA,2906907,Caravelas,Nordeste,-17.729651,-39.266008
29,Bahia,BA,2907004,Cardeal da Silva,Nordeste,-11.942815,-37.949446
29,Bahia,BA,2907103,Carinhanha,Nordeste,-14.298524,-43.772349
29,Bahia,BA,2907202,Casa Nova,Nordeste,-9.173677,-40.973448
29,Bahia,BA,2907301,Castro Alves,Nordeste,-12.761587,-39.433737
29,Bahia,BA,2907400,Catolândia,Nordeste,-12.315088,-44.861643
29,Bahia,BA,2907509,Catu,Nordeste,-12.351274,-38.379108
29,Bahia,BA,2907558,Caturama,Nordeste,-13.33093,-42.292762
29,Bahia,BA,2907608,Central,Nordeste,-11.133874,-42.109582
29,Bahia,BA,2907707,Chorrochó,Nordeste,-8.977406,-39.099313
29,Bahia,BA,2907806,Cícero Dantas,Nordeste,-10.593226,-38.383441
29,Bahia,BA,2907905,Cipó,Nordeste,-11.099053,-38.515301
29,Bahia,BA,2908002,Coaraci,Nordeste,-14.640115,-39.551019749999995
29,Bahia,BA,2908101,Cocos,Nordeste,-14.181122,-44.538212
29,Bahia,BA,2908200,Conceição da Feira,Nordeste,-12.5013,-39.000217
29,Bahia,BA,2908309,Conceição do Almeida,Nordeste,-12.777276,-39.169221
29,Bahia,BA,2908408,Conceição do Coité,Nordeste,-11.562938,-39.283954
29,Bahia,BA,2908507,Conceição do Jacuípe,Nordeste,-12.332556,-38.768538
29,Bahia,BA,2908606,Conde,Nordeste,-11.812976,-37.613871
29,Bahia,BA,2908705,Condeúba,Nordeste,-14.895726,-41.968576
29,Bahia,BA,2908804,Contendas do Sincorá,Nordeste,-13.762827000000001,-41.042229
29,Bahia,BA,2908903,Coração de Maria,Nordeste,-12.248434,-38.749927
29,Bahia,BA,2909000,Cordeiros,Nordeste,-15.039722,-41.931423
29,Bahia,BA,2909109,Coribe,Nordeste,-13.828471,-44.45727
29,Bahia,BA,2909208,Coronel João Sá,Nordeste,-10.285639,-37.925944
29,Bahia,BA,2909307,Correntina,Nordeste,-13.344157,-44.634507
29,Bahia,BA,2909406,Cotegipe,Nordeste,-12.031539,-44.260401
29,Bahia,BA,2909505,Cravolândia,Nordeste,-13.357625,-39.815395
29,Bahia,BA,2909604,Crisópolis,Nordeste,-11.504747,-38.156035
29,Bahia,BA,2909703,Cristópolis,Nordeste,-12.23493,-44.416081
29,Bahia,BA,2909802,Cruz das Almas,Nordeste,-12.672265,-39.105367
29,Bahia,BA,2909901,Curaçá,Nordeste,-8.992565,-39.905317
29,Bahia,BA,2910008,Dário Meira,Nordeste,-14.433218,-39.902871
29,Bahia,BA,2910057,Dias d'Ávila,Nordeste,-12.610723,-38.302852
29,Bahia,BA,2910107,Dom Basílio,Nordeste,-13.758982,-41.771568
29,Bahia,BA,2910206,Dom Macedo Costa,Nordeste,-12.907806,-39.190588
29,Bahia,BA,2910305,Elísio Medrado,Nordeste,-12.946982,-39.520431
29,Bahia,BA,2910404,Encruzilhada,Nordeste,-15.532211,-40.907249
29,Bahia,BA,2910503,Entre Rios,Nordeste,-11.942374,-38.083699
29,Bahia,BA,2910602,Esplanada,Nordeste,-11.800614,-37.9453
29,Bahia,BA,2910701,Euclides da Cunha,Nordeste,-10.506083,-39.012988
29,Bahia,BA,2910727,Eunápolis,Nordeste,-16.372241,-39.575704
29,Bahia,BA,2910750,Fátima,Nordeste,-10.59441,-38.211841
29,Bahia,BA,2910776,Feira da Mata,Nordeste,-14.211702,-44.282231
29,Bahia,BA,2910800,Feira de Santana,Nordeste,-12.257893,-38.959805
29,Bahia,BA,2910859,Filadélfia,Nordeste,-10.741888,-40.130418
29,Bahia,BA,2910909,Firmino Alves,Nordeste,-14.987102,-39.924216
29,Bahia,BA,2911006,Floresta Azul,Nordeste,-14.860224,-39.656138
29,Bahia,BA,2911105,Formosa do Rio Preto,Nordeste,-11.041454,-45.190398
29,Bahia,BA,2911204,Gandu,Nordeste,-13.744814,-39.484473
29,Bahia,BA,2911253,Gavião,Nordeste,-11.47143,-39.782632
29,Bahia,BA,2911303,Gentio do Ouro,Nordeste,-11.430214,-42.506319
29,Bahia,BA,2911402,Glória,Nordeste,-9.342906,-38.255255
29,Bahia,BA,2911501,Gongogi,Nordeste,-14.324025,-39.466511
29,Bahia,BA,2911600,Governador Mangabeira,Nordeste,-12.603865,-39.037215
29,Bahia,BA,2911659,Guajeru,Nordeste,-14.546408,-41.937905
29,Bahia,BA,2911709,Guanambi,Nordeste,-14.223066,-42.779943
29,Bahia,BA,2911808,Guaratinga,Nordeste,-16.58025,-39.780809
29,Bahia,BA,2911857,Heliópolis,Nordeste,-10.675342,-38.281531
29,Bahia,BA,2911907,Iaçu,Nordeste,-12.767207,-40.210643
29,Bahia,BA,2912004,Ibiassucê,Nordeste,-14.271381,-42.257611
29,Bahia,BA,2912103,Ibicaraí,Nordeste,-14.862531,-39.589087
29,Bahia,BA,2912202,Ibicoara,Nordeste,-13.414119,-41.283679
29,Bahia,BA,2912301,Ibicuí,Nordeste,-14.84496,-39.987915
29,Bahia,BA,2912400,Ibipeba,Nordeste,-11.642533,-42.008307
29,Bahia,BA,2912509,Ibipitanga,Nordeste,-12.881158500000002,-42.4867075
29,Bahia,BA,2912608,Ibiquera,Nordeste,-12.648916,-40.9323
29,Bahia,BA,2912707,Ibirapitanga,Nordeste,-14.161569,-39.369522
29,Bahia,BA,2912806,Ibirapuã,Nordeste,-17.687349,-40.109661
29,Bahia,BA,2912905,Ibirataia,Nordeste,-14.0667135,-39.64092675
29,Bahia,BA,2913002,Ibitiara,Nordeste,-12.649377,-42.217248
29,Bahia,BA,2913101,Ibititá,Nordeste,-11.546103,-41.978184
29,Bahia,BA,2913200,Ibotirama,Nordeste,-12.182952,-43.218114
29,Bahia,BA,2913309,Ichu,Nordeste,-11.749556,-39.190528
29,Bahia,BA,2913408,Igaporã,Nordeste,-13.770995,-42.715225000000004
29,Bahia,BA,2913457,Igrapiúna,Nordeste,-13.822711,-39.141986
29,Bahia,BA,2913507,Iguaí,Nordeste,-14.752754,-40.089417
29,Bahia,BA,2913606,Ilhéus,Nordeste,-14.792599,-39.045384
29,Bahia,BA,2913705,Inhambupe,Nordeste,-11.792172,-38.359696
29,Bahia,BA,2913804,Ipecaetá,Nordeste,-12.315826,-39.306421
29,Bahia,BA,2913903,Ipiaú,Nordeste,-14.131821,-39.737318
29,Bahia,BA,2914000,Ipirá,Nordeste,-12.157834,-39.741661
29,Bahia,BA,2914109,Ipupiara,Nordeste,-11.82207,-42.611139
29,Bahia,BA,2914208,Irajuba,Nordeste,-13.252531,-40.084204
29,Bahia,BA,2914307,Iramaia,Nordeste,-13.293745,-40.957604
29,Bahia,BA,2914406,Iraquara,Nordeste,-12.243907,-41.616918
29,Bahia,BA,2914505,Irará,Nordeste,-12.042027,-38.763564
29,Bahia,BA,2914604,Irecê,Nordeste,-11.303496,-41.855793
29,Bahia,BA,2914653,Itabela,Nordeste,-16.574339,-39.561961
29,Bahia,BA,2914703,Itaberaba,Nordeste,-12.524182,-40.305897
29,Bahia,BA,2914802,Itabuna,Nordeste,-14.793518,-39.274318
29,Bahia,BA,2914901,Itacaré,Nordeste,-14.27813,-38.995142
29,Bahia,BA,2915007,Itaeté,Nordeste,-12.979473,-40.966169
29,Bahia,BA,2915106,Itagi,Nordeste,-14.16279,-40.006937
29,Bahia,BA,2915205,Itagibá,Nordeste,-14.289152,-39.845259
29,Bahia,BA,2915304,Itagimirim,Nordeste,-16.0870065,-39.615216000000004
29,Bahia,BA,2915353,Itaguaçu da Bahia,Nordeste,-11.011654,-42.398403
29,Bahia,BA,2915403,Itaju do Colônia,Nordeste,-15.141509,-39.723005
29,Bahia,BA,2915502,Itajuípe,Nordeste,-14.674438,-39.375943
29,Bahia,BA,2915601,Itamaraju,Nordeste,-17.03631,-39.527994
29,Bahia,BA,2915700,Itamari,Nordeste,-13.778192,-39.682959
29,Bahia,BA,2915809,Itambé,Nordeste,-15.243524,-40.626951
29,Bahia,BA,2915908,Itanagra,Nordeste,-12.258972,-38.038863
29,Bahia,BA,2916005,Itanhém,Nordeste,-17.166581,-40.329103
29,Bahia,BA,2916104,Itaparica,Nordeste,-12.904766,-38.663497
29,Bahia,BA,2916203,Itapé,Nordeste,-14.897086,-39.424664
29,Bahia,BA,2916302,Itapebi,Nordeste,-15.969189,-39.532054
29,Bahia,BA,2916401,Itapetinga,Nordeste,-15.245448,-40.246005
29,Bahia,BA,2916500,Itapicuru,Nordeste,-11.309447,-38.218439
29,Bahia,BA,2916609,Itapitanga,Nordeste,-14.421386,-39.566466
29,Bahia,BA,2916708,Itaquara,Nordeste,-13.446433,-39.938489
29,Bahia,BA,2916807,Itarantim,Nordeste,-15.652092,-40.059907
29,Bahia,BA,2916856,Itatim,Nordeste,-12.707317,-39.697448
29,Bahia,BA,2916906,Itiruçu,Nordeste,-13.533839,-40.150244
29,Bahia,BA,2917003,Itiúba,Nordeste,-10.6913945,-39.852824
29,Bahia,BA,2917102,Itororó,Nordeste,-15.117976,-40.068074
29,Bahia,BA,2917201,Ituaçu,Nordeste,-13.815529,-41.298172
29,Bahia,BA,2917300,Ituberá,Nordeste,-13.736076,-39.148106
29,Bahia,BA,2917334,Iuiu,Nordeste,-14.411301,-43.550864
29,Bahia,BA,2917359,Jaborandi,Nordeste,-13.620392,-44.469339
29,Bahia,BA,2917409,Jacaraci,Nordeste,-14.845753,-42.432896
29,Bahia,BA,2917508,Jacobina,Nordeste,-11.185156,-40.511243
29,Bahia,BA,2917607,Jaguaquara,Nordeste,-13.529497,-39.969308
29,Bahia,BA,2917706,Jaguarari,Nordeste,-10.257587,-40.194436
29,Bahia,BA,2917805,Jaguaripe,Nordeste,-13.114756,-38.894498
29,Bahia,BA,2917904,Jandaíra,Nordeste,-11.562801,-37.782026
29,Bahia,BA,2918001,Jequié,Nordeste,-13.860403,-40.071963
29,Bahia,BA,2918100,Jeremoabo,Nordeste,-10.075492,-38.347633
29,Bahia,BA,2918209,Jiquiriçá,Nordeste,-13.255353,-39.569304
29,Bahia,BA,2918308,Jitaúna,Nordeste,-14.017019,-39.888998
29,Bahia,BA,2918357,João Dourado,Nordeste,-11.348364,-41.662651
29,Bahia,BA,2918407,Juazeiro,Nordeste,-9.433696,-40.50682
29,Bahia,BA,2918456,Jucuruçu,Nordeste,-16.843428,-40.159693
29,Bahia,BA,2918506,Jussara,Nordeste,-11.047392,-41.97167
29,Bahia,BA,2918555,Jussari,Nordeste,-15.188245,-39.493597
29,Bahia,BA,2918605,Jussiape,Nordeste,-13.517671,-41.591885
29,Bahia,BA,2918704,Lafaiete Coutinho,Nordeste,-13.655767,-40.212119
29,Bahia,BA,2918753,Lagoa Real,Nordeste,-14.03463,-42.142193
29,Bahia,BA,2918803,Laje,Nordeste,-13.180996,-39.422297
29,Bahia,BA,2918902,Lajedão,Nordeste,-17.61255,-40.345027
29,Bahia,BA,2919009,Lajedinho,Nordeste,-12.355539,-40.903304
29,Bahia,BA,2919058,Lajedo do Tabocal,Nordeste,-13.474065,-40.219532
29,Bahia,BA,2919108,Lamarão,Nordeste,-11.7954,-38.88523
29,Bahia,BA,2919157,Lapão,Nordeste,-11.382715,-41.833808
29,Bahia,BA,2919207,Lauro de Freitas,Nordeste,-12.89242,-38.312769
29,Bahia,BA,2919306,Lençóis,Nordeste,-12.563429,-41.390172
29,Bahia,BA,2919405,Licínio de Almeida,Nordeste,-14.684215,-42.509527
29,Bahia,BA,2919504,Livramento de Nossa Senhora,Nordeste,-13.650547,-41.84121
29,Bahia,BA,2919553,Luís Eduardo Magalhães,Nordeste,-12.086912,-45.783416
29,Bahia,BA,2919603,Macajuba,Nordeste,-12.137641,-40.359006
29,Bahia,BA,2919702,Macarani,Nordeste,-15.561086,-40.422608
29,Bahia,BA,2919801,Macaúbas,Nordeste,-13.017485,-42.688222
29,Bahia,BA,2919900,Macururé,Nordeste,-9.171709,-39.05749
29,Bahia,BA,2919926,Madre de Deus,Nordeste,-12.739555,-38.617595
29,Bahia,BA,2919959,Maetinga,Nordeste,-14.662781,-41.491442
29,Bahia,BA,2920007,Maiquinique,Nordeste,-15.621518,-40.265054
29,Bahia,BA,2920106,Mairi,Nordeste,-11.707749,-40.148488
29,Bahia,BA,2920205,Malhada,Nordeste,-14.337919,-43.771665
29,Bahia,BA,2920304,Malhada de Pedras,Nordeste,-14.386628,-41.879185
29,Bahia,BA,2920403,Manoel Vitorino,Nordeste,-14.144839,-40.24397
29,Bahia,BA,2920452,Mansidão,Nordeste,-10.719654,-44.035602
29,Bahia,BA,2920502,Maracás,Nordeste,-13.44089,-40.433052
29,Bahia,BA,2920601,Maragogipe,Nordeste,-12.776621,-38.917473
29,Bahia,BA,2920700,Maraú,Nordeste,-14.103022,-39.014432
29,Bahia,BA,2920809,Marcionílio Souza,Nordeste,-13.002433,-40.531748
29,Bahia,BA,2920908,Mascote,Nordeste,-15.564547,-39.302666
